Participant,Event Duration [ms],Saccade Start Position X [px],Saccade Start Position Y [px],Saccade End Position X [px],Saccade End Position Y [px],Saccade Amplitude [°],Saccade Acceleration Average [°/s²],Saccade Acceleration Peak [°/s²],Saccade Deceleration Peak [°/s²],Saccade Velocity Average [°/s],Saccade Velocity Peak [°/s],Saccade Peak Velocity at [%],Label
Yash,149.6,520.7,550.9,640.5,668.8,8.5,71178.6,178243.8,2.4,662.4,2954.9,77.8,N
Yash,66.8,642.3,668,536.3,685.8,4.8,5533.9,10540.6,242.9,75.9,186.5,49.7,N
Yash,49.8,594.2,472.6,540.6,398.8,4,3444.8,8154.1,416.4,85.8,138.3,33.7,N
Yash,49.9,543.2,400.1,492.7,400.6,2.1,1607.4,4125.2,339.8,48.4,70.6,66.8,N
Yash,65.9,491.4,415.3,634.1,377.1,7.2,6749.3,14606.7,418.4,104.9,272.8,49.9,N
Yash,49.8,553.9,480.7,508.7,524.3,2.5,2596.5,4158.4,345,60,121.4,66.4,N
Yash,66.8,510.9,525.3,679.5,432.2,9.4,7959.9,13979.3,342.8,135,275.9,49.7,N
Yash,49.7,680.2,433.1,663.2,442.5,0.8,950.4,1823.6,343.9,18.8,32.5,33.4,N
Yash,66.5,665.1,447,535.4,459.2,5.9,4883.7,7852.4,298.7,90.7,202.3,50.3,N
Yash,49.7,536.8,458.7,503.3,484.3,1.8,3574.1,5964.8,78.7,39.8,98.2,33.2,N
Yash,49.2,599.8,449,498.1,478.4,4.7,3264.4,8666,188.5,98.9,155.3,67,N
Yash,83,498.4,477.9,672.7,427.2,8.9,7714,17526.2,36.2,107.3,310.3,40,N
Yash,50.3,670.1,428.1,634.4,443.1,1.6,4059.1,6079.3,657.2,38.1,101.7,34,N
Yash,49.8,636.7,441,583.2,454,2.6,2641.8,6120.1,248.7,51.6,127.2,66.6,N
Yash,49.8,545,410.1,640.7,461.6,5.7,7789.4,13599.6,538,103.3,229.5,33,N
Yash,49.9,584.2,490.9,510.7,539.4,3.5,5998.9,10709.2,161.9,83.2,180.7,33.4,N
Yash,66.3,516,538,633.6,426,7.8,7687.5,13702.1,122.9,116.5,227.8,49.6,N
Yash,50,637.8,430.5,628.2,387.9,1.8,1879.6,4194.3,334.1,40.9,68.4,33.7,N
Yash,66.3,630.1,389.2,644.4,381,0.8,377.5,645,109.9,12.9,22.8,50.3,N
Yash,99.7,645.5,392,643.2,374.6,0.9,188399.8,294380.2,6.6,1605.5,4792.6,33.3,N
Yash,83.4,637.8,396.5,872.8,436.5,12.4,8880.1,19710.2,403.1,142.9,343.7,39.7,N
Yash,49.4,795.1,427.2,793.9,408.5,0.8,1188.5,1718.2,714.8,22.9,35.5,66.5,N
Yash,33.3,761.3,433.5,773.5,434.6,0.6,1134,1897.7,370.4,19.7,33.9,49.9,N
Yash,49.8,799.8,413,810.5,405.5,0.7,304.3,692.8,0.2,14.5,18.1,66.7,N
Yash,83,825.9,393.6,549.5,514.4,13.3,10575.3,14156.6,471.6,179.6,423.9,40.1,N
Yash,50,554.2,511.9,519.5,527.3,1.7,1965.6,4235.3,445.6,36.5,87.6,66.5,N
Yash,82.7,524.4,520.5,844.6,413.6,16.5,8670.5,21345.2,231.5,188.3,407.5,59.8,N
Yash,83.1,824.2,405.9,498.8,508.5,14.9,9726,18773,494.1,192.2,414.7,40.1,N
Yash,33.4,576.3,480.7,568.6,457.7,1.2,2260.4,3554.5,966.4,40.6,67.7,49.4,N
Yash,66.4,606.5,456.5,690.8,517.6,5.3,5677.2,11346.7,484.2,77.7,184.3,49.8,N
Yash,49.7,715.8,516.2,700.2,526.8,0.8,1125.7,1898.6,143.1,20.6,29.4,66.6,N
Yash,33.3,696.8,507.7,712.5,505.7,0.7,1396,2575.5,216.5,22.8,43.5,50.3,N
Yash,166.1,700.8,509.1,761.1,459.5,3.7,1853.2,5897.3,51.2,38.1,158.2,89.9,N
Yash,33.2,752.9,463.1,789.3,450.1,1.9,3351.6,6702.4,0.9,55.3,107.9,49.7,N
Yash,50,770.6,460.6,798.7,452.2,1.4,1164.5,2511.5,298.4,28.9,44.6,66.9,N
Yash,49.6,781.7,453.7,821.1,442.4,2,2068.4,3942.6,479,41.1,63.5,33.5,N
Yash,49.7,810.4,438.8,722.2,466.9,4.4,2997.1,7026.8,361.8,85.9,140.8,66.9,N
Yash,66.4,735,456.5,853.4,425.5,6.2,4861.3,12315.1,272.5,85.6,215.6,49.9,N
Yash,50,847.2,421.8,864.5,423.8,0.8,549.3,1293.5,15.8,17.3,24.3,33.1,N
Yash,82.8,861.2,427.3,692.6,483.1,8.1,7905.8,16608.8,145.5,106.7,316.6,40,N
Yash,49.5,690.1,471.2,711.9,464.2,1.1,1974,3305.8,165.6,21.7,53.1,32.8,N
Yash,66.7,708.2,465.6,849.7,423.6,7.3,6889.8,12835.8,590.3,108.5,211.3,49.5,N
Yash,66.7,851.5,426.2,648,525.8,9.9,9674.4,17753.2,275.6,160.8,339.1,49.5,N
Yash,49.8,648.9,519.1,635.4,523.1,0.6,616.4,1511.9,153.1,14.5,20.5,33.1,N
Yash,33.3,662.4,485,638.2,490.7,1.1,3875.9,5658.6,2093.2,46.5,69.9,49.3,N
Yash,33.1,716.8,511.4,729.3,510.5,0.6,923.7,1676.1,171.3,21.8,35,49.7,N
Yash,66.2,716.7,498.3,629.8,423.8,5.3,4119.4,10909,454.9,81.5,188.4,49.6,N
Yash,49.8,623.5,432.2,584,446,2,2277.1,4469.6,613.8,39.4,72.5,33.4,N
Yash,66.4,581.8,445.7,708.5,492.7,6.8,8303.9,16915.9,121,99,268.4,50.3,N
Yash,33.2,699.3,502.2,712.1,500.9,0.6,1176.6,2108,245.2,18.3,35.7,50.2,N
Yash,49.9,725,502.5,722.7,454.3,2.3,1278.7,3547.7,80,46.9,66.6,67.6,N
Yash,49.8,719.8,454.3,732.8,489.7,1.9,2287.3,4358.2,659,36.6,67.4,33.6,N
Yash,66.4,720.6,515.8,658.5,533,2.8,5279.3,10521.7,543.7,53.5,161.3,49.3,N
Yash,49.8,666.8,509.5,708.8,484.4,2.3,1875.2,3017.6,358.9,47.6,85.3,66.8,N
Yash,66.2,704.1,473.4,785.3,421.6,4.8,5029,9180.8,430.7,70.2,168.6,50.2,N
Yash,49.6,731.7,402.2,851.1,345.9,6.7,7437.1,14646.6,5.9,127.5,248.3,32.9,N
Yash,49.8,854.3,340.8,792,367.1,3.2,3257,7436.8,498.7,64.2,155.6,66.5,N
Yash,82.9,797.1,359.7,610,474.6,9.6,9618,18780.3,447.1,135.5,376.5,39.7,N
Yash,50,641.9,455.7,662.5,440.1,1.2,775.4,1836.2,193.2,26.5,37.4,33.1,N
Yash,49.8,687.3,471.9,710.3,466.3,1.3,2162.5,3142.5,222.5,25.7,58.2,33.8,N
Yash,49.9,723.1,462,716.9,449.4,0.6,2672.8,4315.7,266.6,25,55,33.6,N
Yash,50,720.7,478.8,642.6,495.3,3.7,3014.3,4419.7,353,75.8,147.5,66.5,N
Yash,49.8,650.5,490.4,712.4,506.4,3.3,3132.6,7981.2,301.3,61.2,154.7,67.5,N
Yash,49.7,705.6,499.2,700.8,419.1,3.6,2572.9,6360.1,567.2,76.6,112.5,33.4,N
Yash,49.6,709.3,422.1,739.6,413.3,1.6,2600.2,4287.1,289.4,29.9,70.3,33.5,N
Yash,49.8,742.6,412.9,681.7,424.6,2.9,2112.2,5336.3,362.7,59.1,91.8,33.1,N
Yash,49.7,685.4,425,732.4,494.3,4,3953.9,8240.1,295.6,80.3,138.6,33,N
Yash,33,724.6,468.3,739.8,463.1,0.8,1554.7,2545.6,563.7,24.3,44.8,50.1,N
Yash,33.2,719.5,455.6,734.4,454,0.7,1283.7,2508.7,58.6,21,41.6,50.2,N
Yash,33.1,729.7,449.6,740.9,445.6,0.5,1193.2,1863.5,522.8,18.1,33.2,49.8,N
Yash,33.3,726.6,447.3,740.1,438.7,0.7,1592.2,2680.7,503.7,22.4,44.2,50.1,N
Yash,33.4,745.6,440.6,755.9,436.1,0.4,899.5,1515.2,283.8,18.1,30.4,51.1,N
Yash,32.9,744.2,433.6,754.3,427.9,0.5,1287.9,2272.7,303.2,18.6,32.6,49.7,N
Yash,66.2,750.8,432.1,622.5,481.6,6.2,6418,14540.8,537.1,96.7,259,49.9,N
Yash,66.4,658.7,471,791.3,418,6.9,7392,14970.6,246.9,102,285.1,49.7,N
Yash,83.3,779.3,417.2,562.7,486.4,10.1,8967.2,15927.6,390.5,136.4,357,39.9,N
Yash,49.9,609.4,483.1,640,483,1.4,1491.8,3897.5,163.8,32.4,74.7,66.6,N
Yash,66.1,690.3,495.5,934.2,428.2,12.7,10153.4,17798.4,754.5,178.8,363.9,50.1,N
Yash,166,853.5,449.3,596,551.6,13,5780.5,21815.9,100.7,93.4,383.8,70.1,N
Yash,33.4,645.9,532.7,617.5,533.5,1.5,3272.7,5298.1,1247.3,46.5,78.8,49.7,N
Yash,33.1,640.1,518,624.1,538.9,1.2,2208.4,4124.2,292.5,38.7,72.7,50.3,N
Yash,49.8,642.4,530,676.3,519.3,1.6,1934.7,4440.9,642.9,34.8,86.2,66.8,N
Yash,33.3,690,496.3,708.9,490,0.9,1835.7,3200.7,470.6,28.2,54.4,50.4,N
Yash,33.2,698,486.8,709.5,481.8,0.5,1515.8,2429.8,601.7,22.3,34.9,50.2,N
Yash,32.9,691.4,482.8,709.3,480.2,0.8,1560.6,3075.1,46,26.9,51.1,49.5,N
Yash,50,701.6,479.3,676.9,483.3,1.2,2031.4,3220.9,622.3,25.1,53,33.8,N
Yash,33.2,682.8,484,717.9,475.9,1.6,3095.5,5758.1,432.9,51.8,99.7,50,N
Yash,66.5,719.7,476.7,610.9,510.4,5,5539.5,11326.3,450,87,177.1,49.5,N
Yash,49.9,624.3,503.2,574.9,447.4,3.1,5024,8567.3,728.1,70.1,148.1,33.9,N
Yash,66.2,628.5,445,706.3,514,5.3,5992.3,12088.9,476.1,73.1,220.4,49.6,N
Yash,66.2,714.4,512.9,842.9,444.2,7,6611.2,11317.5,505.6,102.6,234.7,49.8,N
Yash,66.4,848.9,442.2,917.6,400.4,5.4,5389.7,10470.1,0.6,73.6,170.4,50,N
Yash,66.4,880.1,401.2,742.4,423.4,6.6,5127.2,13665.2,254.8,98.3,238.2,50.2,N
Yash,33.2,751.2,419.4,761.1,424,0.6,960.2,1663.3,257.1,17.1,30.7,49.6,N
Yash,83,766.5,420.7,580.5,466.3,8.6,7140.7,16619.8,350.4,111,290.9,39.9,N
Yash,49.5,602.5,459.1,579.6,495.4,0.8,2521.4,4094,151.6,45.4,68.5,66.8,N
Yash,50,584.9,485.9,596.6,560.2,3.4,3534.5,7159.5,218.1,70.8,123,34,N
Yash,32.9,621.5,557.8,666.8,539.6,2.2,4204.2,7815.4,593,69.6,134.7,50.9,N
Yash,49.6,659.7,531.8,614.2,550.5,2.2,2006.2,4569.1,555.2,46.3,74.7,33.8,N
Yash,66.6,618.2,537.2,608.7,433.7,4.5,6241.3,12214.8,305.6,73,210.8,50.2,N
Yash,66.3,599.7,439.4,633.5,550.4,4.1,6050.4,11197.4,171.9,83.9,186.5,50.3,N
Yash,66.4,655.2,567.5,702.2,536.1,2.7,2832.1,4891.6,500.6,41.7,96.1,50.1,N
Yash,50.1,606.3,405.1,634.7,397,1.5,1781.6,4141.1,592.4,28.8,75,65.9,N
Yash,49.6,634,398.7,730.7,437.4,5.4,4191.3,9768.6,325.1,98.4,158.2,33.3,N
Yash,66.4,708.7,433.7,561,406.8,6.8,6075,13174,200.3,104.8,257.6,50.4,N
Yash,49.7,578.8,399.1,575.9,419.2,0.9,743.9,1678.7,17.7,19.5,28.5,33.1,N
Yash,66.4,608.8,425.3,727.7,405.3,6,2974.5,9686.4,252.5,86.8,173.9,49.9,N
Yash,49.6,730.2,405.6,758.2,402.7,1.5,2214.3,3889.3,380.1,29.6,58.9,33.5,N
Yash,66.2,736.3,412,617.1,427.4,5.5,5449.6,10978.1,153.5,87.7,176.6,50.1,N
Yash,66.5,629.8,406.5,726.1,445.6,5.3,5653.2,10770.1,268.4,77.2,196.3,50,N
Yash,49.6,714.7,428.2,755,419,1.5,1409.4,3713.6,221.7,40.1,58.3,66.7,N
Yash,49.4,754.4,422.6,776.3,417.2,1.1,1715.7,3114.5,269.3,22.4,46.8,32.6,N
Yash,82.9,783.2,427.6,657.2,371.9,6.4,5256.9,12279,109.1,80.7,214.1,40,N
Yash,49.7,636.5,384.5,597,407.7,2,3572.6,6017.6,607.7,43.3,97.5,33.5,N
Yash,32.8,587.3,407.5,607.5,407.3,1.8,1998.4,3416.3,580.6,30.8,57.6,49.4,N
Yash,49.6,704.2,397.4,729.8,395.7,1.2,888.5,2040.7,148.6,31.8,52.4,67.4,N
Yash,83.1,688,399.4,575.6,416.4,5.2,3059.1,7067,143.8,69.3,151.9,40,N
Yash,33,657.6,387.8,708,377.6,2.6,4527.7,9019.7,35.7,74.5,143.7,50,N
Yash,66.4,625.2,377.2,570.2,395,1.8,1930.6,5539.3,525.5,42.7,90.1,50.1,N
Yash,66.5,601.1,398.1,682.5,388.4,4,6090.6,11651.9,314.4,62.2,192.6,50,N
Yash,66.2,699.8,390.5,635.7,405.7,3,1226.1,1937.9,42.4,39.3,82.5,74.7,N
Yash,33,624.1,399.2,611.8,394.7,0.7,1588.8,2500.8,676.9,21.8,37.1,49.3,N
Yash,82.9,614.1,389.5,447.2,357.7,7.7,6154.2,12318.4,196.9,100.6,246.5,40.1,N
Yash,50.3,475.2,372.8,537.1,379.5,3,2298.2,4094,202.3,61.5,120.2,66.4,N
Yash,66.4,576.5,413.6,677.5,441.5,7.5,5508,11234.8,412.8,102.7,180,49.6,N
Yash,66.3,644,404.7,829.9,342.1,10.1,7822,13389.2,187.3,138.6,291.6,49.8,N
Yash,66.4,827.3,327,924.7,283,6.2,5066.2,11454.6,6.5,78.1,203.3,50,N
Yash,83,905.7,275.2,629.5,370.1,13.6,8868.3,19728.6,708.7,165,371.9,39.9,N
Yash,132.6,666.3,335.8,664.2,306.2,1.6,72960.7,187245.4,1463.1,1000.3,1690.6,74.8,N
Yash,49.7,685.4,325.1,704.3,324.9,0.9,453.7,779.4,128,13.7,26.1,67.2,N
Yash,33.6,702.3,325.5,675.9,329.5,1.4,2225.2,4299.5,150.9,37.5,73.3,49.9,N
Yash,49.8,627.2,374.4,614.2,391.2,0.8,1859.3,3023.9,410.3,27.4,38.6,66.9,N
Yash,49.6,618.1,382.5,614.5,370.6,0.5,1633.8,2309.2,358.9,13.7,36.5,33.2,N
Yash,82.9,626.1,356.6,668.6,322.4,2.5,1780.6,4394.3,29,35,64.6,20.2,N
Yash,49.7,683.9,337.2,638.5,350.3,2.2,1776.7,3208.5,447.7,45,78.8,67.6,N
Yash,66.2,639.7,347.2,740.3,429.9,6.5,5696.1,10587.1,531.5,96.8,189.5,49.8,N
Yash,33.2,729,424.6,769.5,409,2,4766,9150.3,381.8,76.1,120.6,50.1,N
Yash,50.2,722,406.3,671.7,417.9,2.5,4934.5,8191.9,487.7,52.3,123.8,32.9,N
Yash,66.4,733.4,414.5,772.8,398.4,2.1,1322.1,3164.5,13.8,31.9,47.3,49.9,N
Yash,82.6,730.5,404.1,605.2,365.7,5.9,5703.1,12576.3,334,84.2,220.2,40,N
Yash,49.9,679.6,361.4,660.1,352.9,0.9,1632.1,2701.4,110.4,21.1,46.9,33,N
Yash,66.4,599.1,357.3,673.1,347.6,3.8,4024.7,7405.4,516.3,54.4,142.7,50.1,N
Yash,49.8,722.3,336.9,661.8,350.4,3,1857.4,4610.6,149.8,58.6,92.3,66.5,N
Yash,132.9,614.2,352.5,667.9,323.7,2.6,68559.7,152957.5,3.9,1174.3,2336.9,75,N
Yash,65.9,667.7,350.7,754.3,332.5,4.5,3529.3,6185,205.3,64.4,120.3,49.7,N
Yash,49.8,734.9,333,772.2,326,2,3058.7,4510.7,1062.8,38.1,82.5,33.3,N
Yash,66.6,811.2,319.3,851,310.9,2.1,2575.1,5394.8,45.6,29.5,93.1,50.1,N
Yash,66.5,835.7,306.8,650.2,365.5,9.1,8272.2,16305.3,253.8,136.9,337.7,50.2,N
Yash,50,657.8,355,694.2,350.4,1.8,1435,3144,323.6,35.3,56.9,33.5,N
Yash,50.2,692.1,351.4,727.2,443.8,4.8,3259.8,8501.9,249.4,93.2,139.1,33.4,N
Yash,33.4,727.8,439.5,771.9,426.7,2.3,4049.3,7322.3,776.2,65.2,126.6,50.2,N
Yash,49.7,747.6,421.1,645.5,371,5.2,7113,13376.7,0.1,106.3,222.9,33.4,N
Yash,33,686.4,362.4,699.9,354.1,0.7,1607.9,2030.2,1185.5,27,43.8,50.5,N
Yash,66.9,676.9,361.5,568.9,257,6.7,5193.3,8741.6,284.6,105.3,200.9,50,N
Yash,116.3,812.6,244.6,543.2,2.6,16.7,13870.5,26025,2.3,152.4,420.1,71.4,N
Yash,215.4,579.8,143.4,547.8,-28.7,7.2,5430.2,19017.9,44.6,103.8,231.9,84.6,N
Yash,49.7,604.4,61.3,588.8,-12.7,25.2,14679.2,22969.2,2693.3,128.5,300.5,32.9,N
Yash,49.8,583.2,120.6,517.8,44.6,2.7,4538.9,10089.1,282,94.9,164.5,33.2,N
Yash,66.2,518.2,46.6,606.4,12.8,4.5,4801.2,10983,190.3,67.1,189.4,49.8,N
Yash,49.7,598.1,12.1,631,32,1.3,1671.5,3318.3,805.6,39.4,53.8,33.4,N
Yash,66.3,622.2,29.5,563.6,52.8,2.7,3280.1,6223.4,213,45.6,110.8,49.4,N
Yash,49.8,564.1,46.9,482.7,53.7,3.6,3337.3,4944.6,620.9,76,153.9,67.2,N
Yash,32.7,478.2,45.6,446.4,50.1,1.4,2796.5,4704.9,888.1,53.7,91.6,49.4,N
Yash,50.1,442.7,44,426.8,54.1,0.9,1326,3357.7,209.5,20.5,53.9,66.9,N
Yash,66.3,425.8,52,581,48.2,7.5,7308.5,15864.7,43.3,107.6,295,50.4,N
Yash,33.3,579.9,38.7,605.8,80.1,2.3,4129.2,8036.9,221.5,69.2,135.7,49.8,N
Yash,82.5,603.1,68.8,736.5,61.1,6.8,4244.1,8710.8,453.8,73.1,172.4,59.7,N
Yash,66.1,735.8,54.8,684.1,92.3,2.9,3820,8060.1,256.6,44.8,139.8,50,N
Yash,33,568.9,63.6,605.7,64.1,1.8,3399.5,5277.8,1521.2,61,103.4,49.6,N
Yash,33.3,602.3,54.6,610.7,74.1,0.9,1769.3,3264.7,274,31.3,58.5,50.1,N
Yash,49.3,616.7,69.3,592.4,104,1.7,1944.5,4248.1,603.2,42.2,62.2,32.8,N
Yash,66.4,593.6,104.4,694.4,99.7,5.1,5451.8,10393.5,186.8,71,202.1,50.5,N
Yash,66.3,693.8,86.8,563.9,117.9,6,7272.5,13619,179.5,94.4,251.5,49.9,N
Yash,132.8,568.9,122.1,692.2,61,6.5,48064.6,120273.4,1538.8,553.7,1975.3,37.3,N
Yash,66.3,687.8,66.1,542.4,145.2,7.2,7933.3,15070.1,233.4,116.6,270.6,50.1,N
Yash,82.9,541.8,129.6,721.8,228.4,10.3,8900.1,17041.4,625.3,127.8,347.7,40.3,N
Yash,66.3,648.3,536.4,619.9,447.7,4,4393.8,8366.9,288.8,76,176.6,50,N
Yash,165.8,651.4,343.6,694.1,475.8,6.6,4740.3,19820,29.4,52,318.3,80.1,N
Yash,49.9,716.8,475.8,711.6,510.5,1.5,1323.4,2032.9,758.2,35.9,58.4,66.6,N
Yash,33.2,730.3,517.7,694.3,534.1,1.8,3445.9,6582.4,309.4,60.8,109.9,50,N
Yash,82.8,687,551.2,688.3,323.1,10.1,9859.5,15379.4,492.2,142.5,386.9,40.3,N
Yash,33.3,678.4,316.1,684.7,362.7,2.1,4059.3,7447.9,670.7,69.9,131.3,49.6,N
Yash,83,694.9,358.2,690.9,554.5,8.5,8139.7,15302.2,422.6,118.2,312.7,40.1,N
Yash,33.3,675.1,535.3,690,532.3,0.8,1388.3,2045.7,731,26.1,41.6,50.5,N
Yash,49.8,689.7,534.3,703.7,527.1,0.8,904.7,1554.5,271,17.2,33.8,66.5,N
Yash,33.4,700,536.7,710.1,528,0.6,1098.2,1844.6,351.7,21.3,36.6,50.2,N
Yash,83,713.7,532.2,914.7,581.1,11.9,7251.8,16881.6,257.1,116.4,319.9,59.3,N
Yash,50.1,915.5,578.9,1010.4,610,6.3,5061.3,10452.1,514.8,94.7,173.2,32.8,N
Yash,49.9,1005.7,608.8,955.4,587.7,3.4,2546.6,5773.2,101.7,51,123.7,66.5,N
Yash,49.8,691.2,299,652.1,335.3,2.3,2633.6,6631.3,217.1,50.9,129.1,66.4,N
Yash,66.2,653,330,706.4,538.9,10,9533.8,16969,269.1,153.1,336.7,50.1,N
Yash,49.5,706.5,530.7,672.7,543.2,1.7,2530.7,4577.3,278.6,35.2,72.9,33.4,N
Yash,83.2,693.3,561.8,703.6,350.5,9.4,6583.2,13963.5,32.5,120.7,273.7,39.7,N
Yash,50,693.8,359.2,675.5,356.7,0.9,759,1589.1,183.5,18.4,29.8,32.7,N
Yash,33.4,639.3,547,649.3,542.3,1.2,1085.3,2132.8,37.7,30.8,31.1,0,N
Yash,66.4,659.6,532.4,641.6,389.1,6.3,7682.4,14816,390.7,111.8,238.8,49.8,N
Yash,32.8,623.3,400.2,642.4,402.3,1.1,1672.2,3342.9,1.4,27.8,54.3,49.7,N
Yash,50.1,618.4,434.2,585.3,452.9,1.7,1903.6,4429.2,477.1,39,89.5,66.5,N
Yash,33.2,585.3,470.4,607.7,479.5,1.2,2037.7,3989,86.4,35.6,67.2,50,N
Yash,50,620.6,467.4,638.7,465.2,1,2355,3191.6,943.3,23.1,51.6,33.2,N
Yash,66.1,626.9,421.9,587.1,425.6,1.7,2363,4318,245,29.3,76.7,49.9,N
Yash,66.4,596.2,406.9,651.1,397.9,2.7,2339.9,6505.8,170.7,49.9,122.9,75,N
Yash,66.4,664.7,392.2,591.1,407,3.4,4247.6,8198.5,491.2,53.9,154.3,50.3,N
Yash,33.2,604.6,401.9,580.9,413.4,1.2,2171.7,4174.9,168.4,39.4,72.7,50.4,N
Yash,33.2,585.3,410.7,614.6,412.7,1.4,2504.5,4846.3,162.7,43.7,82.6,49.3,N
Yash,49.5,612.9,405.8,617.7,534.9,5.7,7576.2,14878.2,2.6,123,245.6,33,N
Yash,33.1,621.5,530.5,625.8,516.9,0.7,1412.7,2470.3,355.1,21.3,40.1,49.7,N
Yash,49.9,665.2,545.6,688.9,547.3,1.2,1073.4,2563.8,308.7,24,54,67.4,N
Yash,33.4,700.3,527.9,716,525.1,0.7,1361.7,2318.8,404.7,25,44.2,49.8,N
Yash,33.2,698.3,513.1,710.7,504.4,0.7,1289.6,2366.2,213,21.8,41.5,50.6,N
Yash,66.2,698.2,508.2,693.8,369.1,6.3,4857.3,8317.1,206.5,98.4,208,50.4,N
Yash,49.8,698.5,378.6,723.3,350.2,1.8,2993.5,5199.2,245.3,37.2,82.4,32.9,N
Yash,66.4,719.2,348.3,728.3,521.7,7.5,7662.5,13567.9,241.9,121.8,280.5,50.1,N
Yash,33.2,742.4,519.9,756,509.6,0.8,1436.3,2749.4,123.1,24.1,46.7,50.6,N
Yash,33.3,757.7,493.7,786.4,488.1,1.4,2317.7,4536.9,98.6,41.9,80.1,50.5,N
Yash,33.4,758,468.6,773.8,464.7,0.8,1364.2,2649.9,78.5,23.7,45.2,49.6,N
Yash,66.4,763.9,467,734.5,317.5,6.9,7099.3,12831.8,256.5,107.2,274.5,50.1,N
Yash,49.5,735.7,330.8,763.4,311.7,1.8,3493.8,5146.9,490,32.5,87.3,33.2,N
Yash,83.1,760.9,312.9,768.8,477.1,7.4,7235.9,15299.3,204.3,97.6,282,40.1,N
Yash,65.7,755.2,480.1,657.8,528.1,4.8,4301.5,7351.1,124.4,77.2,167.4,50.1,N
Yash,66.4,680.7,519.5,616.5,544.6,3.1,5294.7,10745.6,358.8,52.2,166.2,50.7,N
Yash,50.2,627.4,536.6,663.7,527.2,2,2454.1,4203.4,227.1,35.6,75.2,33.9,N
Yash,66.5,662.9,521.9,751.3,491,4.6,5376.9,9706.5,428.3,66.7,186.4,50.2,N
Yash,33.1,735.6,484,783.2,466.7,2.5,4413.7,8402.8,424.6,71.5,140.4,50.2,N
Yash,83.5,768,464.3,594.8,528.2,8.2,8052,15284.8,217.5,116.4,313.8,40.4,N
Yash,50,608.7,522,628.1,514.9,0.9,626.1,1771.5,7.4,19.5,28.7,33.1,N
Yash,66.4,639.5,515,763.2,482.1,6.2,6363.7,11071.2,378.8,89.3,233.6,50,N
Yash,66.4,765.7,481.1,676,439.6,4.5,4622.1,8725,362.6,70.9,176.9,49.9,N
Yash,49.8,681,436.4,618.9,371.9,4,4330.4,8366.7,463.7,86.7,137.2,33.4,N
Yash,66.4,624.4,374.5,566.4,375.4,2.5,3663.9,6699.5,298.2,41.1,126.7,49.8,N
Yash,166.4,571.3,371.4,782.8,492.4,12.4,5210.4,16640.5,313,73.3,288.6,80,N
Yash,32.9,782.3,482.3,794.5,478.1,0.7,1329.6,2249.7,409.6,19,36.9,48.8,N
Yash,33.4,787.2,466,799.5,461.3,0.6,1246.8,2381.9,111.7,20.4,36.5,49.7,N
Yash,33.2,791.9,451,803,447.7,0.5,1179.5,1882.1,476.9,18.3,32.1,50,N
Yash,33,799.5,446.3,816.9,441.7,0.9,1546.4,2902.6,190.2,28.5,50.8,49.7,N
Yash,33.2,817,433.2,835.4,428.1,0.8,1479.4,2734.4,224.5,30.5,53.1,50,N
Yash,49.8,823.7,415.6,749.4,451.8,3.8,6224.6,10698.6,320.2,77.6,178.6,33.2,N
Yash,66.4,762.8,445.1,828.6,420.5,3.4,3784.9,7175,394.8,51.2,139.6,50,N
Yash,33.2,835.4,418.8,859.3,410.3,1.3,2063.6,3855.3,271.8,38.3,70.3,50,N
Yash,66.9,841.1,415,676.6,501.1,8.1,8362.2,16888.2,635.3,134.9,275.6,49.7,N
Yash,66.6,724.9,507.2,746.2,497.2,1.3,1565,2724,386.4,17.4,50.9,50.1,N
Yash,66.3,748.3,489.1,594.5,545.1,7.2,7143.8,13653.6,254.9,116.2,240.5,50,N
Yash,49.9,612.8,552,664.4,544.9,1.9,1625.5,3809.2,486.1,52.1,75.5,66.4,N
Yash,99.7,752.2,542.7,732.4,555,1,23433.7,136174.5,105.7,14.5,35.3,66.5,N
Yash,65.9,741.7,554,673.9,541.1,3.1,4559.9,9483.1,2.3,49.2,156.5,24.7,N
Yash,66.5,676.4,532.4,620.8,549.6,2.6,4195.1,7720.5,377,42.1,138.7,49.9,N
Yash,49.9,625.1,546.3,686.2,534.4,3,1960.4,5006.3,376.4,59.8,87.7,33.2,N
Yash,49.8,685.8,545,656.8,549.3,1.5,1462.9,3287.1,413.4,29.5,67.7,66.6,N
Yash,82.9,667.2,524.6,682.9,552.7,1.6,110468.7,154531.9,304.7,936.8,2402.1,19.9,N
Yash,33.2,695.7,545.5,675.7,560.4,1.2,2575.1,4417.7,732.5,36.8,71.1,48.8,N
Yash,33.2,700.9,580.3,679.3,583.7,0.3,2320.9,4140.6,501.2,33.9,61.4,49.4,N
Yash,33.4,687.9,569.5,680.3,557.3,0.7,902.1,1798.4,5.8,23.7,38.8,51.1,N
Yash,33.2,686.9,558.1,692.1,570.9,0.7,1344.6,1477.8,1211.4,27.5,38,50.5,N
Yash,49.9,678.9,555.9,617,1388.9,0.1,93616.8,141360.2,251.2,772.8,2316,33.3,N
Yash,232.2,640.1,976.9,674.2,559.1,0.3,53543.8,153127.1,0.5,538.1,2497.7,85.6,N
Yash,49.6,663.8,568.1,690.6,553,1.4,1262.4,1822.5,297.2,30.8,55.6,65.9,N
Yash,33.3,690.7,547.5,702,545.2,0.5,1046.1,1847.6,244.6,17.7,31.8,50.6,N
