Participant,Event Duration [ms],Visual Intake Position X [px],Visual Intake Position Y [px],Visual Intake Average Pupil Size X [px],Visual Intake Average Pupil Size Y [px],Visual Intake Average Pupil Diameter [mm],Visual Intake Dispersion X [px],Visual Intake Dispersion Y [px],Label
Vinay,149.1,769.5,596.6,70.7,64.7,3.5,4.5,9.8,P
Vinay,232,791.1,620.6,69.3,63.1,3.4,13.7,24.1,P
Vinay,165.8,764.9,596.9,69.9,63.3,3.4,8,9.9,P
Vinay,99.6,797.9,620.8,68.5,62.2,3.4,4.4,3.2,P
Vinay,348.4,824,606.3,67.5,61,3.3,11.3,5.2,P
Vinay,132.7,836.3,595.4,66,60,3.2,10.2,14.4,P
Vinay,182.7,805.3,549.1,65,57.7,3.2,3.8,6.4,P
Vinay,67,798.3,527.7,65.8,57.8,3.2,2.3,0.8,P
Vinay,83.3,764.7,642.8,52,47.4,3.2,3.8,6.7,P
Vinay,132.6,778.5,626.6,66.3,60.6,3.2,5.8,13.9,P
Vinay,182.6,811.6,639.9,68.5,62.2,3.3,9.2,15.2,P
Vinay,232.4,790.3,643.2,62.9,57.5,3.3,12,19.2,P
Vinay,613.7,788.9,658.2,61.1,56.2,3.4,15.7,16.6,P
Vinay,165.6,803,673.9,38.5,34.6,3.2,61.6,31.4,P
Vinay,498,786.3,745.1,41,36.8,3.2,85.6,619.9,P
Vinay,199,969.4,742.5,48.7,44.6,3.4,11.2,18.5,P
Vinay,99.7,961.4,745.3,60,55.5,3.4,9.6,13.4,P
Vinay,82.8,898.1,730.9,57.6,51.6,3.4,100.5,12.4,P
Vinay,66.3,943.9,739.5,40.3,34.3,3.4,81.8,36.3,P
Vinay,248.9,868.5,724.8,60.7,56.1,3.3,10.7,21.8,P
Vinay,298.7,890.3,714.9,58.7,53.3,3.2,20.7,23.9,P
Vinay,99.6,905.3,714,58.7,53.8,3.2,1.8,8.1,P
Vinay,199,962.5,738.7,39.6,35.1,3.2,9.9,7.3,P
Vinay,66.7,1113.6,828.3,60.8,55.5,3.2,7.4,8.9,P
Vinay,199.1,694.5,658.3,58.3,54.3,3.2,24.7,34.4,P
Vinay,99.6,824.8,684.7,60.2,53.8,3.3,25.3,23.7,P
Vinay,115.9,808.1,646.2,59.7,53.7,3.3,20.2,22.9,P
Vinay,165.7,756.1,564.5,66.1,58.7,3.2,29.5,23,P
Vinay,83.1,832.2,659,37,31.6,3.2,24.7,35.2,P
Vinay,99.8,803.1,647.9,52,47.2,3.2,15.7,9.2,P
Vinay,398.6,850.7,679.3,49.8,45,3.2,34.7,27,P
Vinay,199.1,859.1,674.2,51.1,45.6,3.2,17.7,28.5,P
Vinay,82.6,990.8,641.6,43.2,35.6,3.3,5.8,24.7,P
Vinay,83.5,853.5,1459.7,32.4,28.6,3.3,3.3,16.2,P
Vinay,99.6,903.6,742.1,60.3,55.8,3.2,10,62.3,P
Vinay,281.7,879.4,746,34.1,30.5,3.2,8.6,19.2,P
Vinay,232.3,921.4,763.2,36.8,33,3.2,7.7,23.4,P
Vinay,696.9,942.4,788,34.1,30.5,3.2,19.4,24.1,P
Vinay,132.8,728,641.2,53.5,47.9,3.3,9.7,20.9,P
Vinay,298.8,749.6,685.5,43.7,39.7,3.2,34.9,19,P
Vinay,348.6,899.5,693.8,38,33.9,3.2,60.9,37.8,P
Vinay,199.2,885.4,694.6,63.6,57.3,3.1,98.2,38.2,P
Vinay,116,804.6,676.6,65.1,57,3.1,8.3,8.4,P
Vinay,99.5,804.2,678.2,48.2,43.5,3.1,5.4,9.8,P
Vinay,116.4,794.9,672.7,36,31.3,3.1,2,6,P
Vinay,597.2,787,706.9,38.5,34.5,3.2,17.2,36.2,P
Vinay,846.4,1011.1,847,31.5,27.4,3.1,41.9,49,P
Vinay,581,995.5,857.6,30.2,26.7,3.1,16.1,12.2,P
Vinay,530.7,955.3,884.6,30.5,27,3,12.8,36.2,P
Vinay,663.5,928.9,892.2,30.9,27.3,3,10.7,15,P
Vinay,115.9,782,1567.3,31.6,27.6,3.1,2.2,3.6,P
Vinay,299,979.1,899.6,30.6,27.5,3.1,9.4,28.5,P
Vinay,166,987.3,882,30.6,26.9,3,7.7,3.1,P
Vinay,215.7,809.3,783.3,31.8,28.5,3.1,34.9,35.7,P
Vinay,879.4,878.3,761,30.8,27.4,3.1,79.4,27.2,P
Vinay,132.8,905.2,720.2,31,27,3.2,2.9,7.6,P
Vinay,83,1060.8,811.5,31,26.6,3.2,13,6.4,P
Vinay,132.8,1167.6,926.9,40,34.5,3.2,6.9,38.3,P
Vinay,198.9,551.5,513.4,61.1,56,3,13.9,22.1,P
Vinay,82.8,672,471.4,60,53.4,3,4.6,39.9,P
Vinay,248.8,1142,547.2,58.6,49.5,3.2,287.7,256.1,P
Vinay,182.9,858.1,337.9,61.4,48.1,3.2,106,83,P
Vinay,83.1,503.9,70.3,64.2,50.2,3.3,88.1,66.5,P
Vinay,149.7,566.4,230.3,64.9,53.7,3.3,90.3,16.4,P
Vinay,299,524.2,210.5,64.1,50.6,3.2,70.4,43.3,P
Vinay,166,580.4,156.2,64,48.7,3.3,17.4,46.6,P
Vinay,82.8,614.2,73.4,62.8,45.8,3.2,19.3,48.6,P
Vinay,249.3,504,90.1,60.4,46.3,3.1,14.6,17.1,P
Vinay,414.9,524,167.5,59.4,47.2,3,112.9,80,P
Vinay,132.6,542.9,328,62.1,52.4,3.1,27.3,57.3,P
Vinay,149.5,411.7,285.1,62.1,53.8,3.1,48.5,32.6,P
Vinay,115.8,461.2,355,62.7,55.6,3.1,37.4,57.8,P
Vinay,149.6,491.9,413.2,64,57.9,3.2,50.2,59,P
Vinay,99.8,536.9,463.4,65.5,59.3,3.3,12.7,15.3,P
Vinay,82.9,666,452.7,65.6,57.2,3.3,9.8,10.4,P
Vinay,149.2,435.9,373.3,64.9,57.8,3.2,30.3,16.7,P
Vinay,132.7,674.9,463.1,67.4,58.6,3.3,13.4,7.1,P
Vinay,182.9,789.8,505.6,66.8,59.2,3.4,6.5,8.1,P
Vinay,82.7,809.5,518,67,59.4,3.4,2.9,6.5,P
Vinay,149.6,584.8,457.3,66.1,59.6,3.2,9.2,12.7,P
Vinay,182.8,770.3,622.6,66.4,61.2,3.2,20.9,7.7,P
Vinay,182.5,768.4,569.3,65.7,58.9,3.2,40.3,33.1,P
Vinay,116.1,588.1,475.3,63.9,57.7,3.2,6.6,10.3,P
Vinay,116.1,555.1,455.5,64,56.9,3.2,11.9,7.6,P
Vinay,199.3,691,501.4,63.3,55.7,3.1,16.2,16,P
Vinay,133,723.9,511.7,64,56.6,3.2,4.7,7.3,P
Vinay,215.5,558.5,445.3,63.9,57,3.1,14,4.9,P
Vinay,132.7,557.5,583.6,65.6,61.8,3.2,8.6,4.2,P
Vinay,116,761.4,634.6,67.4,61.4,3.2,6.4,7.9,P
Vinay,216.1,573.2,550.4,64.4,59,3.1,9.6,16.9,P
Vinay,99,668.2,541.6,63.2,56,3,3.7,9.6,P
Vinay,265.8,661.3,635.8,50,45.4,3.1,12.2,39,P
Vinay,116.3,761.4,675.9,31.1,27.4,3.1,7.6,9.5,P
Vinay,148.9,859.3,710.4,62.1,54.3,3.1,29.1,12.7,P
Vinay,132.7,751.1,609.6,64.9,57.9,3.1,6,7,P
Vinay,149.2,773,620.1,58.6,52,3.2,52.9,66.9,P
Vinay,116.1,863.3,704.3,57.4,52.6,3.2,8.1,9.9,P
Vinay,182.4,713.2,582,63.5,56.9,3.1,18.1,32.7,P
Vinay,232.4,762.8,583.2,64.6,56.6,3.2,29.6,41.8,P
Vinay,149.1,686.1,1353.4,33.3,29.4,3.3,17.9,20,P
Vinay,232.3,719.3,701.2,34.1,30.4,3.4,3.3,14.1,P
Vinay,99.8,811.1,599,54.3,47.3,3.2,5.7,11.1,P
Vinay,115.9,795.2,593.7,63,54.1,3.2,50.8,100.9,P
Vinay,365.1,778.4,693.2,33.3,29.3,3.2,15.3,14.1,P
Vinay,232,916,808.7,48.7,42.6,3.2,69.5,43.7,P
Vinay,182.3,952.8,789.8,42.8,36.7,3.2,99,109.7,P
Vinay,132.9,955.5,741.2,34.8,30.8,3.2,86.6,6.4,P
Vinay,746.6,951.6,838.2,32.7,28.9,3.1,22.2,53.9,P
Vinay,331.8,962.5,825.6,31.3,27.3,3.2,6.7,22.1,P
Vinay,1576.4,963.5,830.7,30.7,27,3.1,21.5,46.6,P
Vinay,83.2,869.4,862.7,31.2,28,3,9,4.2,P
Vinay,198.9,929.3,715.4,35.9,30.8,3,20.8,71.1,P
Vinay,348.6,937.4,666,57.1,51.4,3,27.3,21.2,P
Vinay,116.5,764.7,738.6,37.7,33,3,19.9,46.4,P
Vinay,66.6,808.4,752.5,31.5,26.5,3,2.4,1.8,P
Vinay,133.2,836.2,850.5,30.9,26.9,3,3.3,5,P
Vinay,165.9,822.8,860,30.6,26.7,2.9,3.3,5.3,P
Vinay,132.6,852.3,851.3,30.1,26.8,3,2.3,3.3,P
Vinay,149.2,901.6,821,37.2,32.4,3.1,43.8,14.8,P
Vinay,82.8,947.7,639.7,29.6,25.8,3,32,57.8,P
Vinay,165.9,1181.7,839.4,58.4,52.2,3.1,36.2,16,P
Vinay,447.9,1218.1,858.2,57.3,53,3.1,41.1,43.1,P
Vinay,216.2,1208.6,857.9,53.7,49.2,3,6.5,6,P
Vinay,116.3,1220.3,872.2,51.1,46.1,3,7.9,10.7,P
Vinay,166.3,1218.2,882.1,58.4,54,3,11.9,23.8,P
Vinay,199.2,1221.2,868.2,50.6,46.2,3,10,12.9,P
Vinay,215.7,1233.2,884.3,54.2,49.6,3,11.4,7.1,P
Vinay,132.6,1216.8,881.4,51.8,48.1,3,6.4,3,P
Vinay,431.8,1240.7,894.8,55.8,51.3,3,17.7,20.2,P
Vinay,116.2,1254.2,906.1,50.4,45,3,26.3,28.3,P
Vinay,133.2,1241.4,890.7,52.6,48.1,3,6.7,6.8,P
Vinay,199.2,1242,905.6,56.5,52.9,3,5.8,14.1,P
Vinay,132.7,1047.3,977.7,30.3,27.1,3,29.6,7.8,P
Vinay,365.1,1103.4,943.9,30.1,26,3,11.3,14.4,P
Vinay,166,796.7,767.8,51.3,46.6,3,29.1,17.4,P
Vinay,447.6,1010.5,828.4,30.2,26.1,3,24.6,19.6,P
Vinay,166,1060.4,902.8,31,26.5,3.1,5.1,16.8,P
Vinay,613.7,1127.5,785.8,60.6,54.6,3.1,82,79.3,P
Vinay,116.5,1203.5,864,60.7,54.4,3.2,9.3,18.3,P
Vinay,165.9,1241.8,915.5,60.4,55.8,3.2,41.1,50.8,P
Vinay,149.2,1090.3,845.4,54.8,46.9,3.1,72.9,60.4,P
Vinay,149.5,1003.5,794.6,37.4,32.6,3,4.5,11.5,P
Vinay,166.4,879,833.3,34.1,29.1,3,39.1,28.5,P
Vinay,265.3,927.3,843.8,31.9,26.9,3,25.4,9.2,P
Vinay,165.8,836.4,883.1,30.2,26.8,2.9,3.9,9.5,P
Vinay,282.6,831.8,895.2,30.9,27.3,3,13.7,12.8,P
Vinay,165.9,978.3,852.7,31.3,26.9,3.1,8.6,25.4,P
Vinay,298.9,1109.6,939,35.7,31.1,3.1,43.9,32.5,P
Vinay,82.9,960.6,1001.1,31.4,29,3.1,3,2.1,P
Vinay,83.2,1024.4,954.2,31.2,28,3,16.2,4.6,P
Vinay,132.7,905.2,794.1,37.3,33.5,3,46.3,28.4,P
Vinay,165.9,959.4,751.9,29.1,24.7,3,4,11.1,P
Vinay,116.2,992.7,758.5,59.4,52.9,3,3.5,5.1,P
Vinay,83.2,827.8,809.7,31.8,27.8,3.1,5,5,P
Vinay,83,978,820.8,36.8,32.6,3.1,50.9,17.6,P
Vinay,232.6,1212.3,911.1,55.4,49.7,3.3,32.3,84.3,P
Vinay,431.1,1182.4,893.3,60.4,53.9,3.1,86.2,85.9,P
Vinay,83.3,1096.1,1074.7,31,27.2,3,2,2.9,P
Vinay,149.4,900.6,840.7,30.8,26.8,3,11.4,5.8,P
Vinay,83.1,890.7,837.6,32,28.2,3.2,2.8,4.7,P
Vinay,82.9,952.8,781,37.2,30.6,3.1,17.2,47.7,P
Vinay,83.1,816.9,789.6,55.2,46.8,2.6,26.3,46,P
Vinay,83,866.1,782.4,42,36,3.1,53.9,38.8,P
Vinay,83.2,729.9,734.5,50,44.8,3.2,39.6,67.2,P
Vinay,149.4,648.2,560.8,65.3,56.2,3.1,21.4,8.1,P
Vinay,149.8,594.5,539.6,64.8,55.9,3.1,11.5,20.2,P
Vinay,116.6,706.8,612,63.7,54.7,3,9.4,8.2,P
Vinay,215.6,826.1,715.1,63.4,56.5,3,39.5,110.7,P
Vinay,66.4,759.6,666,55.3,49,3.2,4.1,13.6,P
Vinay,165.8,785.6,676.7,41.3,35.2,3.1,6.7,10.6,P
Vinay,165.9,824.2,812.8,33.2,30.2,3.2,4.2,11.4,P
Vinay,133.2,911.7,873.6,33.8,29.5,3.3,7.6,12.3,P
Vinay,116.1,877.8,880.1,33.4,29,3.2,3.4,10.2,P
Vinay,133,1072.9,1121.3,30.4,26.8,3,70.2,41.3,P
Vinay,116.5,969.5,1006.3,31,26.1,2.9,72.2,21,P
Vinay,83,1023.9,1139.6,30.6,27.2,2.9,19.1,21.2,P
Vinay,116.1,803.1,782,39.4,34.7,3,8.7,11.2,P
Vinay,165.9,809.1,646.8,63.5,54.1,3,25,13,P
Vinay,83.2,924.4,701.5,61.8,53.6,3,4.6,15.6,P
Vinay,398.4,990.5,744.8,60.9,53.3,3,60.5,59.7,P
Vinay,99.6,843.3,938.8,32.5,29.3,3.1,10.3,15.4,P
Vinay,116,931.8,858.6,32.4,28.3,3.2,20.8,7,P
Vinay,132.7,921.2,874.2,32.9,28.8,3.2,19.1,7.4,P
Vinay,182.7,836.8,887,33.7,30,3.2,10.7,8.9,P
Vinay,83.1,852.2,887.8,33.8,30.2,3.2,6.8,6.9,P
Vinay,132.6,908.8,852.5,32.5,28.5,3.2,4,4.6,P
Vinay,116.1,896.6,768.6,54,48,3,5.6,3.6,P
Vinay,149.8,792.9,636.4,62.2,54.4,3,15.5,9,P
Vinay,149,876.3,625.5,61.7,52.4,3,5.5,12.6,P
Vinay,83.5,895.9,815.7,32.8,29.6,3.2,1.6,4.7,P
Vinay,215.9,862.1,827.9,33,30.7,3.2,2.2,16.5,P
Vinay,165.6,107.6,1565.8,32.5,29.8,3.2,5018.3,5007.3,P
Vinay,630.6,869.6,834.3,32.9,30.5,3.2,15.6,40.1,P
Vinay,315.2,885.5,831.8,32.9,30.4,3.2,17.5,37.8,P
Vinay,232.6,895.3,829.4,32.3,29.9,3.2,8.7,13.9,P
Vinay,979.1,899.5,847.9,32.1,30.2,3.1,20.9,55.2,P
Vinay,99.4,805.6,663,65.8,57,3.1,27,10,P
Vinay,116.7,652,542.8,63.6,53.6,3,10.1,45.5,P
Vinay,133.1,760.5,639.5,59.6,52.3,2.8,56.8,21.3,P
Vinay,99.4,749.1,638.5,53.3,47,2.8,19.3,25.5,P
Vinay,116,712.8,646.8,29.9,25.3,2.9,2.8,6.7,P
Vinay,116.5,715.5,632.3,38.6,33.6,2.9,7.4,7.4,P
Vinay,83.2,617.7,581,34,30.6,2.9,1.8,1.7,P
Vinay,99.7,633.9,544.3,60.5,53.5,2.9,8.8,15.6,P
Vinay,83,661.8,590.1,61.6,55.4,3,2.5,20.5,P
Vinay,116.1,666.6,635.7,57.7,51.3,3.1,20.3,25,P
Vinay,83,807,709.7,32.6,27.8,3.2,12,5,P
Vinay,249,761.2,173.4,59.8,42.9,3.1,137.4,76.1,P
Vinay,166.1,747.9,608.9,72.3,70.4,3.6,95.7,48.2,P
Vinay,83.4,1173.5,776.9,69.8,68.2,3.8,104.1,73.6,P
Vinay,116,1490.1,978.9,64.1,65.6,4,142.6,139.1,P
Vinay,83.2,1523.6,923.2,63.4,64,3.9,116.3,80.6,P
Vinay,182.4,679.5,179.2,71.3,58.5,3.9,121.5,82,P
Vinay,149.3,625.6,363.5,71,60.3,3.6,63.3,119.6,P
Vinay,116.3,635.3,454.3,71.5,62.7,3.5,36.2,27.3,P
Vinay,415.3,784.6,562.4,68.3,59.2,3.4,112.5,154.6,P
Vinay,397.8,668.2,486.3,67.1,57.7,3.3,188.1,95.4,P
Vinay,132.6,613.7,460.8,67.3,57.8,3.3,71.6,10.4,P
Vinay,182.2,694.5,495.4,67.1,57.2,3.3,33.3,23.3,P
Vinay,382,805.1,568.9,65.8,57.3,3.3,84.4,57.9,P
Vinay,199.5,987.1,683.8,63.7,55.4,3.2,34.1,50.2,P
Vinay,365.4,937.2,665.5,62,53.2,3.2,63.5,29.1,P
Vinay,199.6,809.8,609.4,63,53.2,3,70.8,19,P
Vinay,182.2,1059.4,719.6,63.5,53.5,3.2,13.3,16.2,P
Vinay,315.5,768.1,586.3,64.6,54.9,3.1,66.9,28.3,P
Vinay,115.9,1682.2,1643,31.3,26.7,3.5,36.4,20.1,P
Vinay,133.1,1443.8,1531.5,33,28.9,3.5,36.4,8.2,P
Vinay,99.6,1547.5,1408,32.3,29.8,3.6,35.4,4.1,P
Vinay,149.1,1362.6,1205,34.4,28.1,3.7,2.4,5.5,P
Vinay,431.4,1419.7,1478.4,35.8,29,3.8,10.8,11.5,P
Yash,149.8,1042.6,426.8,51.1,49,2.7,4.4,5.2,P
Yash,448.2,1065.6,463.5,50.5,50.3,2.6,39.6,12.2,P
Yash,198.7,692.6,499,55.5,50.5,2.6,33.4,10.8,P
Yash,166.7,700.3,474.6,53.9,47.9,2.6,12.2,11.6,P
Yash,414.7,732.1,469.7,51,46.3,2.4,34.9,23.2,P
Yash,365.2,715.1,448.4,51.9,46.2,2.5,115.5,18.9,P
Yash,116.1,485.1,598.2,56,53.4,2.6,117.2,17.6,P
Yash,166.2,480.3,717.6,55.9,57,2.7,115,46.4,P
Yash,82.8,407.6,714.6,54.2,55.8,2.6,28.6,21.5,P
Yash,132.5,567.9,567.1,54.6,51.4,2.6,6.9,3.9,P
Yash,115.7,396.7,628.5,52.4,51.9,2.6,34.3,36,P
Yash,348.3,390.7,668.8,53.2,53.6,2.6,35.4,15.8,P
Yash,199.2,447.8,664.7,53.1,52.6,2.6,15.2,8.6,P
Yash,165.4,503.6,663.2,51.2,50,2.4,5,7.7,P
Yash,99.9,535.1,652.4,49.8,49.7,2.4,2.4,1.4,P
Yash,265.4,426.4,671.5,46.9,47.4,2.3,66.2,16.2,P
Yash,216,487.9,634.8,47.7,46.3,2.2,4.7,7.7,P
Yash,464.9,500.2,605.4,47.1,45,2.2,23.3,63.2,P
Yash,99.6,519.7,539.7,47.7,44,2.3,9,14.1,P
Yash,149.5,736.9,495.1,48.6,44,2.3,95.6,11,P
Yash,132.8,653.5,403.2,47.4,41.3,2.3,3.1,16,P
Yash,166,634.6,407.4,47,40,2.2,3.1,5.7,P
Yash,132.8,850,374.4,46.1,39.6,2.2,29.2,6.4,P
Yash,182.3,419.8,477.9,45.8,42.2,2.2,53.8,29.3,P
Yash,132.7,359.5,480.4,44.8,42.1,2.2,2.8,7.8,P
Yash,149.4,400.4,459.5,44.7,40.9,2.2,13.7,5.3,P
Yash,232,474,454.4,46.3,41,2.2,3.4,2.1,P
Yash,315.1,521.5,450.4,46.2,41.2,2.2,3.8,5.8,P
Yash,249,576.7,448.8,44.7,39.5,2.1,3.2,1.4,P
Yash,481.4,608.5,445.4,43.9,38.8,2.1,22.8,8.8,P
Yash,232.3,546.2,454.2,43.4,39,2.1,8,2.8,P
Yash,132.7,566,450.8,44.3,39.4,2.1,2.5,4.8,P
Yash,249.1,516.2,452.7,44.8,39.1,2.1,3.9,5.6,P
Yash,182.7,549.9,449,45,39.5,2.2,1.4,4.9,P
Yash,1078.7,563.5,438,44.1,39.4,2.1,9,7.4,P
Yash,166,577.4,435.6,43.9,39,2.1,1.7,1.9,P
Yash,281.7,599.3,429.1,43.9,38.6,2.1,2.9,4,P
Yash,215.7,627.6,419.2,44.2,38.2,2.1,3.2,1.5,P
Yash,232.2,644.2,418.4,43.9,38.2,2.1,2.1,2.7,P
Yash,132.9,671,415,43.3,38,2.1,1.5,1.3,P
Yash,199.3,635.9,420.9,43,38.3,2.1,2.1,3.7,P
Yash,148.4,701.5,409.7,42.9,37.7,2.1,3.1,4.2,P
Yash,149.3,364.7,492.8,40.6,39,2,1.6,4.4,P
Yash,100,383.5,487,40.2,38.8,2,1.7,3.4,P
Yash,365,421.6,479.2,42.1,38.6,2,2.6,5.9,P
Yash,315.4,380.6,480.9,40.7,38.6,2,5.7,3.9,P
Yash,233,413.2,474.6,41.4,39,2,2.2,3.1,P
Yash,232.1,448.5,465.7,42,38,2,1.6,3.7,P
Yash,199.5,426.4,466.3,41.1,37.2,2,1.9,2.2,P
Yash,199.2,510.3,455.8,42.1,38.1,2.1,2.2,2.9,P
Yash,215.4,491.4,456.9,43.2,38.4,2,3.4,3.1,P
Yash,116.2,649,422.7,43.9,38.4,2.1,2.3,7.4,P
Yash,166.1,677.1,412,42.4,37.6,2.1,1.2,2.9,P
Yash,232.2,635.4,414.3,42.9,38,2.1,2.3,4.7,P
Yash,116.3,651.8,416.3,43,37.7,2.1,1.7,0.9,P
Yash,116.1,705.3,413.5,43.7,38,2.1,1.5,2.6,P
Yash,132.8,387.8,480.7,41.6,39.1,2,1.6,8.4,P
Yash,165.6,361.6,481,41,39.4,2.1,2.3,2.4,P
Yash,99.2,427.3,471.7,43,39.8,2.1,0.9,5,P
Yash,199.4,377.1,474.9,42.2,40,2.1,1.5,3,P
Yash,133.3,681.3,414.8,45.9,39.6,2.2,1.2,7.6,P
Yash,99.6,712.4,408.9,45,39.3,2.2,1.5,3.1,P
Yash,281.6,408.3,469.4,42.4,39.4,2.1,3.5,9,P
Yash,99.4,380,476.8,42.5,40,2.1,1.5,3.8,P
Yash,298.8,508.4,455.4,43.4,39.7,2.1,3.7,8.2,P
Yash,265.8,562,448.1,43.4,37.8,2.1,2.5,3.4,P
Yash,282.1,603.3,445,43,38.5,2.1,3.9,6.7,P
Yash,182.6,631.3,438.7,42.9,38.8,2.1,1.8,4.6,P
Yash,265.4,600.2,434,43.4,38.3,2.1,3.2,7.4,P
Yash,166,629.9,432.2,43.8,38.2,2.1,3.6,3.6,P
Yash,315.1,658.4,427,42.6,37.2,2,3.7,2.7,P
Yash,166,691.9,421.1,42.4,36.1,2,2.9,4.3,P
Yash,148.9,367.2,492,40.4,38.9,2,1.8,5.6,P
Yash,514.6,351.5,492.4,40.5,38.9,2,3.6,5.9,P
Yash,265.6,395.7,481.2,41.9,38.9,2,2.1,5.3,P
Yash,132.9,418.4,477.6,42.6,39.3,2.1,1.5,6,P
Yash,249.1,451.1,467.9,43.2,39.7,2.1,3.2,11.2,P
Yash,945.8,485.2,467.9,42.9,38.1,2,10.6,12.3,P
Yash,1311,451.7,468.6,42.9,38.6,2,12.8,5.2,P
Yash,149.1,431.6,469.5,43,39.2,2.1,2.3,3.4,P
Yash,1244.8,449.7,471.7,43.2,39.4,2.1,10.9,10.5,P
Yash,431.4,481.2,467,43.6,39.7,2.1,4.8,7.7,P
Yash,132.7,509.5,463.8,43,39.5,2.1,1.4,3,P
Yash,99.5,541.9,456.4,43,38,2,2.7,2.4,P
Yash,1227.7,566.3,453.2,43.2,38.6,2.1,11.5,4.8,P
Yash,812.9,548.4,455,44.3,39.1,2.1,12.5,8.1,P
Yash,747.1,523.7,458.9,43.7,38.8,2.1,7.6,9.5,P
Yash,149.4,504.9,458.6,43.3,39,2.1,0.7,2.6,P
Yash,232.6,526.4,454.6,43.1,38.7,2.1,2.4,1.7,P
Yash,498,547.2,452.8,44.3,38.9,2.1,13,3.9,P
Yash,431.6,562.1,450.8,44,39,2.1,1.4,5.1,P
Yash,498,547.9,453.7,43.1,38.8,2.1,2.8,3.4,P
Yash,1792,524.6,459.2,43.4,38.9,2.1,12.5,7.3,P
Yash,248.9,501,460.6,43.5,39.7,2.1,4.1,3.7,P
Yash,182.4,626.6,442.8,43.4,38.2,2.1,1.4,6,P
Yash,83.2,647.1,435.5,42.8,37.2,2,1.3,1.6,P
Yash,348.8,606,438,41.7,36.8,2,2.8,5.8,P
Yash,182.3,639.1,436.3,41.5,36.7,2,2.6,1.7,P
Yash,315.7,605.8,441.7,41.6,37.6,2,5.4,4.3,P
Yash,248.6,634,445.3,42.3,36.7,2,1.6,5.8,P
Yash,780,650,438.9,42.6,37.4,2,11.7,3.9,P
Yash,132.9,662.7,436.2,42.2,37.4,2,1.8,3.5,P
Yash,547.6,681.5,431.4,41.6,36.2,2,5.8,3.3,P
Yash,182.6,695.1,429.1,41,36,2,1.4,2.4,P
Yash,99.9,381.4,488.8,40.3,37.7,2,1.8,4.9,P
Yash,581,344.2,494.7,40,38.2,2,13.1,6.4,P
Yash,132.8,371.5,494.4,39.1,38.3,2,2,2.6,P
Yash,182.5,409.7,489.2,41.9,38,2,2.1,3.3,P
Yash,348.4,447.5,484.1,42.4,38.6,2.1,3.5,3.9,P
Yash,232.4,479.1,479.7,42.8,38.5,2.1,4.3,11.1,P
Yash,447.7,494.5,476.8,43,38.9,2.1,2,3.4,P
Yash,282.2,477.3,477.8,42.7,38.5,2,3.7,7.4,P
Yash,514.6,502.3,472.6,42.9,38.9,2.1,7.4,5.8,P
Yash,182.3,528.5,468.8,43.8,38,2.1,2.3,2.7,P
Yash,182.6,481.4,472.4,43.4,38.6,2,1.5,5.3,P
Yash,149.2,537.7,466.1,43.3,38.2,2.1,2.3,2.7,P
Yash,232.3,354.5,513.9,41.4,38.8,2,2,7.9,P
Yash,248.9,402.5,508.3,41,38.6,2,1.6,4.3,P
Yash,182.2,452.9,505.7,41.8,38,2,3.3,1.8,P
Yash,215.6,490,500.6,42.1,38.5,2,4,8.8,P
Yash,182.7,509.8,497.6,41.9,38,2,2.5,2.5,P
Yash,182.5,494.9,499.2,42.2,38.3,2,2.1,2.3,P
Yash,249.1,550.1,490.2,43.7,38.9,2.1,2.2,6.3,P
Yash,182.6,583.4,484.2,43.2,38,2,1.4,3,P
Yash,149.3,612.5,479.6,42.3,38.8,2,1.8,3.9,P
Yash,315.6,649.1,474.7,42,38.2,2,3.1,3.6,P
Yash,614.1,668.4,470.9,42,38,2,10.5,4.7,P
Yash,547.6,684.8,470.7,42.3,38,2,1.7,4.4,P
Yash,116.1,370.6,536.3,40.7,38.4,2,2.6,6.6,P
Yash,232.2,348.4,536,40.6,39.4,2,4.6,4,P
Yash,133,377.9,528.6,41,39.3,2,2.6,2.1,P
Yash,397.8,476.1,439.4,42.7,38.3,2.1,4.5,16.1,P
Yash,348.7,646.3,417.7,40.9,35.2,2,2.9,6.4,P
Yash,265.5,422.1,459.8,40.4,36.6,2,3,6.4,P
Yash,216.2,475.9,467.5,41.4,37.8,2,2.8,4.9,P
Yash,298.6,555,454.3,42.1,37.2,2,2.2,4.3,P
Yash,249,514.1,461.6,43.1,39.3,2.1,4.6,3.4,P
Yash,298.6,479,469.5,43,38.5,2.1,2.3,3.7,P
Yash,166,422.4,474.1,41.5,38.5,2,1.6,5.4,P
Yash,282,375.1,478.6,41,39,2.1,2.6,2.8,P
Yash,248.7,460.5,471.8,43.1,39,2.1,6.2,4.8,P
Yash,332,551.6,460.4,44.1,39.1,2.2,3,5.9,P
Yash,249.2,628.6,445.4,43.3,38.7,2.1,2.5,4.9,P
Yash,281.9,667.7,444.3,43.5,38.9,2.1,2.4,4.9,P
Yash,132.9,634.7,444.3,42.9,38.4,2.1,2,1.2,P
Yash,149.4,515.8,493.6,43.1,39.4,2.1,1.2,2.6,P
Yash,199.2,555.8,493.4,44.5,40.1,2.2,2.2,4.4,P
Yash,165.8,451.2,509.5,44.3,41,2.1,2.2,3.3,P
Yash,232.1,367.7,517,41.6,40.3,2.1,2.7,8.3,P
