Participant,Event Duration [ms],Saccade Start Position X [px],Saccade Start Position Y [px],Saccade End Position X [px],Saccade End Position Y [px],Saccade Amplitude [°],Saccade Acceleration Average [°/s²],Saccade Acceleration Peak [°/s²],Saccade Deceleration Peak [°/s²],Saccade Velocity Average [°/s],Saccade Velocity Peak [°/s],Saccade Peak Velocity at [%],Label
durgesh (1),83,647.3,714.8,739.7,782,6.2,4722.6,10667.9,718.6,73.2,163.9,60.5,P
durgesh (1),199.4,749.2,762.7,678.6,710.8,4.7,2363.2,9596.4,294.3,35.7,174.8,58.3,P
durgesh (1),49.8,687.9,719.9,614,735.2,2.7,4923.7,8033.7,1546.7,77.1,146.2,33.4,P
durgesh (1),49.8,624.6,716.7,666.7,703,2.3,2738.7,6735,95.8,47.2,117.3,67.4,P
durgesh (1),65.9,634.5,690.4,515.8,743.5,5.3,5995.5,13971.1,60.8,96,248.5,49.4,P
durgesh (1),66.3,586.5,731.2,729.8,713.1,5.3,5469.8,13580.7,371.1,102.1,245,50,P
durgesh (1),66.7,728.6,734.3,735.6,708.4,2.9,865,1841.6,39.8,23.7,33,74.7,P
durgesh (1),33.3,757.1,704.3,737.7,724.7,1.9,2933.5,4894.3,972.7,41.1,77.2,50.4,P
durgesh (1),49.8,733.9,724.5,751.4,751.6,2.4,1589,2599.4,482.9,34.8,55.9,66.5,P
durgesh (1),32.9,753.8,744.3,735.8,744.9,0.5,1499.2,2951.5,46.8,26,49.4,51.1,P
durgesh (1),66.4,720.1,741.2,623.9,767.9,3.7,5069.8,10524.3,389.6,80.6,161.5,49.5,P
durgesh (1),66.3,641,758.4,755.2,710,6.3,6309.1,11553.7,1325.6,90.6,195.8,25.4,P
durgesh (1),50.4,765.7,705.9,772.5,718,1,656.6,862.3,480.7,15.9,22.7,66.5,P
durgesh (1),49.9,770.4,712,756.9,691.6,2.1,1751.8,3057.1,997.4,32.1,53.6,66.9,P
durgesh (1),33.6,763.6,688.8,774,680.1,0.9,1566.1,2430.2,702,20.6,37.8,49.1,P
durgesh (1),65.9,774.8,680,650.9,769.1,9.1,5044.2,7217.8,786.1,107.2,215.6,50.3,P
durgesh (1),49.3,629.1,726.7,677.9,745.9,2,3085.5,5876,881.4,51.3,94.2,32.8,P
durgesh (1),67,683,737.7,779.5,736.9,3.5,5696.3,11147.3,600.2,68.2,190.4,50.5,P
durgesh (1),33.4,767.2,733.2,798.4,724.6,1.3,2961.6,5734,189.1,48.8,89.2,50,P
durgesh (1),65.9,796.2,721.2,652.2,755.4,5.6,5812.1,9916.1,288.1,103.9,240.4,50.3,P
durgesh (1),50.3,659.1,739.4,625.7,752,1.3,1604.6,3511.4,483.7,34.3,55.1,33.5,P
durgesh (1),66.6,645.5,746.8,797.1,724.2,5.8,6924.8,13111,834.5,108.8,227.2,50.2,P
durgesh (1),83,784.7,717.1,620.8,752.9,6.1,7135.4,16126.5,23,105.9,281.1,39.5,P
durgesh (1),66.5,631.9,741.5,718.4,709.1,4.5,5153.5,9711.2,3.4,64.8,177.6,49.9,P
durgesh (1),66.1,716.2,708.9,749.5,676.2,3.6,2226,3566.5,651.2,34.2,65.3,49.8,P
durgesh (1),65.9,753.3,672.7,622.4,678.7,4,4631.2,11433.8,158,93.1,213.1,50.1,P
durgesh (1),66.5,641.2,668.3,665.4,764.3,8,4858,10487,3.2,77.8,184.9,50.2,P
durgesh (1),33.1,667.6,747.9,631.8,759.3,1.4,3261.4,6050.4,472.4,54.8,103.7,50.5,P
durgesh (1),66.6,631.2,752.7,704.6,703.2,5.2,2960.3,5378.1,395.8,62.6,128.9,49.6,P
durgesh (1),49.9,701.2,699.6,645.1,755,5.1,3056.8,4520.7,143.3,74.3,143.4,67.1,P
durgesh (1),66,648.1,743.2,792.5,718.5,5.9,6587,11420.6,584,102.5,255.2,50.4,P
durgesh (1),50.3,762.8,716.9,700.7,703.2,2.9,3118.9,8100.3,38,65.5,154.8,66.9,P
durgesh (1),33.2,710.3,689.7,689.2,701.7,1.3,2288.6,4073.8,503.4,34,67.3,50.2,P
durgesh (1),49.8,713.1,700.9,741,696.3,1.8,1200.6,2601.8,3.6,42,47.6,0,P
durgesh (1),49.8,745.4,694.8,716.4,708,1.2,1420,2313.6,761.5,31.4,54.1,66.7,P
durgesh (1),66.7,703.7,698.5,793.7,697.4,3.3,6002.9,11756.1,19.6,68.3,212.5,49.5,P
durgesh (1),49.5,788.7,699.2,741.2,723.2,2.7,2489.6,5156.8,3.5,51.7,85.9,32.7,P
durgesh (1),66.6,744.9,717.7,645.3,749.6,4.4,5570.1,11289.9,901.7,81.5,172.6,50.1,P
durgesh (1),66.1,643.9,740.1,722.9,698.5,5,3391.2,8039.5,52.1,63.8,129.5,24.7,P
durgesh (1),50.2,725.4,693.6,693.3,720.7,2.7,1933.7,3232.8,312.8,41.5,70.3,66.6,P
durgesh (1),50.2,686.5,713,732.4,692.1,2.7,2556.5,4391.7,1117.6,52.1,88,32.9,P
durgesh (1),66.8,704.3,692.2,743.5,787.9,7.9,4636.5,7848.6,736.8,75.7,146.7,50.1,P
durgesh (1),66.5,734.9,780.6,762.3,709.8,7,3945.1,6582.3,607.1,55.6,102.8,50.3,P
durgesh (1),49.6,769.3,700.4,728.1,691.7,1.6,1436,2838,221.4,40.7,65.3,67.4,P
durgesh (1),99.5,730.2,687.2,402.9,895.4,14.9,10103,20299.4,13.3,187.4,464.3,50,P
durgesh (1),66.4,404,892.6,328.7,1043.9,4.3,7682.5,17325.4,656.1,118.5,313.4,50.1,P
durgesh (1),66.2,341.5,1004,318.7,1115.5,3,8200.5,15503.5,698.4,82.4,276.1,50.2,P
durgesh (1),99.5,364.5,1021.3,727.4,717.7,17.6,12862,31413.1,1283.1,230,588.3,33.3,P
durgesh (1),49.7,735.5,700.7,823,698.8,3.1,5266.9,9242.4,823.2,85.9,167.4,33.9,P
durgesh (1),33.6,821,690.1,833.3,686.3,0.6,1149.8,1905.8,393.8,19.4,35.2,50,P
durgesh (1),66.7,835,684.1,755.5,697.5,2.7,1966,3504,427.9,59.2,111.1,50.2,P
durgesh (1),49.8,759.7,688.6,714.5,704.5,2,2053.2,2950.6,488,45.3,87.8,67.7,P
durgesh (1),66.5,717,700.9,655.1,805.2,9.3,3590.4,6444.9,993.8,86.3,163.6,49.7,P
durgesh (1),66.7,671.3,778.8,710.8,725,5.5,3158.4,5681,301.9,63.7,105.1,50.8,P
durgesh (1),66.4,671.8,732.6,800.4,684.7,6.9,6231.6,11664.7,381.7,99.3,205.1,49.7,P
durgesh (1),66.2,795.1,681.2,715,700.1,3.1,4790.3,11130.5,575.2,62.8,174.5,49.9,P
durgesh (1),49.5,729.9,692,709.8,754.9,5.5,3115.7,4629.1,269.4,66.5,118.1,66.7,P
durgesh (1),66.7,704.3,739.5,792.5,676.1,7.5,4015.9,6139.5,145.4,79.1,158.8,49.7,P
durgesh (1),66.5,787.9,676.3,663.9,723.2,6.1,6025.1,10585.8,883.8,93.8,215.3,50.3,P
durgesh (1),66.6,697.2,710,750,688.6,4,2252.2,3534,96.6,69.8,107.9,50.4,P
durgesh (1),66.1,751,685.9,682.6,759.7,7.3,3578,7283,7.2,73,155.9,49.7,P
durgesh (1),66.2,686.8,750.5,714,698.3,5.4,2593,3900.4,282.8,45.8,80.8,50,P
durgesh (1),49.5,718.4,694,791.5,710.2,2.3,2546,4414.5,889.6,74.4,123.4,66.9,P
durgesh (1),49.4,795.9,704.6,821.8,694.1,1.2,2102.2,3117.8,1303,29.2,55,32.9,P
durgesh (1),66.1,818.5,696,682.2,719.5,4.9,6710,12279.8,909.3,106.4,214.4,24.7,P
durgesh (1),49.7,695,710.2,619.7,736.6,3.1,3415.3,7887.1,120.2,74.8,129,33.4,P
durgesh (1),66.4,632.9,727.6,712.1,717.4,3.2,3983.4,9757.4,4.6,57.1,159.5,50.1,P
durgesh (1),50,711.6,715.7,750.6,714.9,1.3,1240.9,2711.4,158.6,36.6,60.5,66.8,P
durgesh (1),66.4,630.5,725.1,757.3,713.2,4.7,6239.2,11850.4,1155.3,93.7,188.7,50,P
durgesh (1),66.7,753.9,707.8,653.1,730.5,3.8,4869.9,10802.2,33.2,74.9,198.2,49.9,P
durgesh (1),49.8,660.1,719.6,621.9,748.1,2,1944.2,2764,917,48,80.1,66.6,P
durgesh (1),67,627.7,742.3,755.5,702.1,6.1,4288.1,8131.2,571.9,94.3,193.5,49.7,P
durgesh (1),49.8,751.3,697.5,765.9,683.8,1.5,1054.2,2547.3,233.3,21.8,48,67.2,P
durgesh (1),49.8,768.5,679.1,709.2,695.8,2.3,3127.7,8085.2,1.5,58,152.5,66.7,P
durgesh (1),49.8,705.3,688.7,673,725.2,3.4,2227.8,4554.3,151.2,46.9,105.3,66.2,P
durgesh (1),66.4,666.4,723.9,739.5,686.7,3.9,3515.2,5677.5,632.2,57.8,120.4,50.4,P
durgesh (1),49.4,737.2,683.9,811.6,679.4,2.6,6237.2,10014.9,1204.8,72.2,167.4,32.9,P
durgesh (1),66.3,802.5,676,708.6,702.5,3.8,5566.3,10694.3,1029.7,70.1,201.8,50.3,P
durgesh (1),66.4,719.9,692,636.2,734.7,4.5,3877,9355.2,602.3,70.2,161.2,50.1,P
durgesh (1),66.2,639.7,728.2,747.9,715.7,4,5652.2,10494.5,559.8,77,192.5,50.4,P
durgesh (1),66.6,741.6,705.3,602.7,773.9,7.3,6393.7,11338.7,942.8,109.8,256.3,49.7,P
durgesh (1),66.2,607.8,757.9,708.9,707.1,6,5132.3,11808.6,770.2,80.6,207.4,50.2,P
durgesh (1),66.5,701.1,700.4,727.2,717.9,1.4,1152.3,1960.5,92,26.4,38.6,24.6,P
durgesh (1),49.6,731.1,716.3,757.3,692.5,2.6,1527.5,3545.6,0.3,33.2,57.9,33,P
durgesh (1),50,759.3,686.3,798.5,674.4,2,2276.8,4068.3,598,39.3,73.1,33.9,P
durgesh (1),49.8,802.5,672,790.1,695.1,2,1971,2412.6,1114.8,29.9,51.1,33.9,P
durgesh (1),66.2,792.4,692,616.7,721.9,6.3,8708.4,15979.5,257,126.1,333,49.7,P
durgesh (1),50.2,630.1,712.1,639.2,728.4,1.6,1400.9,2071.3,346.6,19.9,39.2,33.1,P
durgesh (1),66.1,641.7,722.5,737.5,671.4,6.3,4055.8,6820.4,711,78.1,149.9,50.1,P
durgesh (1),50,733.6,669.4,788.7,668,1.9,2648.1,5594.9,571.3,53.7,89.7,33.1,P
durgesh (1),33.1,791.1,666.4,803.8,675.1,0.8,1275.1,2448,102.2,21.6,42.1,51,P
durgesh (1),66.2,808.2,673.3,671,697.3,4.7,7227.5,12724.9,412.4,96.8,267.6,50.1,P
durgesh (1),50,713.6,673.1,744.4,675.6,1,1619.5,2576.1,1057.5,31.7,64.4,66,P
durgesh (1),49.4,745.3,676.6,764.5,675.7,0.8,680.4,1207.1,329,20.7,27.4,32.9,P
durgesh (1),66.5,768.1,674.8,670.9,694.2,3.4,5964.6,10978.5,308.3,69.8,211.7,49.8,P
durgesh (1),66.1,666.6,695.3,519.7,812.2,8.1,6076.6,12515,1438.3,141.8,226.7,24.5,P
durgesh (1),66.8,493.6,814.3,409.4,858,2.7,6268,13389.6,20.9,99.4,200.1,49.6,P
durgesh (1),83.1,422,838.9,715.7,703.1,12.5,10917,21224.1,11.5,183,437.4,40.2,P
durgesh (1),49.6,706.8,690,663.4,697.1,1.7,1871,2768.1,582.7,42.5,82.1,67.2,P
durgesh (1),66.6,664.1,700.7,619.5,800.3,8.5,2498,6901,24.4,78.4,114.7,24.9,P
durgesh (1),66,618.9,787.3,687.1,694.8,8.7,4995.6,8607.9,0.2,81,188.1,50.2,P
durgesh (1),49.4,689.1,687.6,727.1,682,1.4,1834.6,3420.4,496,36.8,82.2,66.2,P
durgesh (1),66.4,726.6,683.4,936.5,650.3,7.2,8074.1,13159.9,854.4,148.7,309.3,50.1,P
durgesh (1),83.4,936,639.4,676.2,697.5,9.3,10072.6,16215.5,4.9,156,408.7,40.6,P
durgesh (1),33,683.3,688.4,655.1,696.4,1.2,2647.1,4889.8,404.3,42.6,82.6,49.7,P
durgesh (1),50.2,548.9,668.5,628.1,642.4,3.7,6286.5,10547.4,1.9,78.9,181.6,33.6,P
durgesh (1),50.2,632.8,643.1,673.1,648.4,1.3,1615.1,3087.3,443.7,39.1,63.9,66.9,P
durgesh (1),49.6,672.9,642.7,607.8,660.8,2.8,3864.1,9985.5,795.5,63.6,176.8,66.3,P
durgesh (1),33.6,624.3,648,643.2,644.8,1.7,1400.2,2732.3,68.1,53.9,54.4,0,P
durgesh (1),49.6,647.1,653.8,673.4,646.4,1.2,1625.6,2265.7,991,28.9,45.1,66.6,P
durgesh (1),66.2,684.1,653.2,644.2,685.4,3.4,2044.1,4362.9,486.2,39.5,79.4,50.3,P
durgesh (1),33.1,656.2,676.1,702,669.5,2,3800.8,6856.8,744.7,71.2,127.7,50.4,P
durgesh (1),49.8,707.5,666.4,762.6,659.9,2,2487.9,5292.1,453.8,53.1,120.9,66.7,P
durgesh (1),66.4,765,660.7,646.7,685.1,4.6,6658.9,12398.2,986.9,106.2,197.9,25.2,P
durgesh (1),49.6,588,682.2,632.5,677.8,1.6,3652.2,5879.8,359.5,43,100.8,33.4,P
durgesh (1),50.1,633.2,681.2,671,676.3,1.4,3579.5,6907.8,251.1,57.6,106.9,32.8,P
durgesh (1),33.5,676,672.8,638.6,682,1.5,3080.1,5687.1,473.1,56.5,104.6,50.6,P
durgesh (1),33.5,641.6,678.2,672,681.9,1.1,2276.7,4547,6.4,46.9,84.5,49.9,P
durgesh (1),33.3,670.5,677,693,673.8,0.8,2875.6,4666.3,1084.9,38.2,64.2,49.2,P
durgesh (1),33,693,670.1,656.6,681,1.5,3304.6,6342.4,266.8,54.3,106.3,49.9,P
durgesh (1),33.1,608,682.8,593.2,691.4,0.8,1792.5,2562.5,1022.5,26.3,47.6,50.1,P
durgesh (1),116,558.8,697.2,343.5,926.2,11.7,5260.6,13150.3,65.1,128.4,259.9,43.2,P
durgesh (1),83.1,362.7,886.1,554.3,705.2,10.7,12350,28047.3,13.9,162.8,490.8,40,P
durgesh (1),49.7,536.2,702.7,598.3,693.3,1.8,2558,3752.7,362,60.7,116.7,66.6,P
durgesh (1),49.5,590.2,692.7,526.3,714.9,2.5,3298.8,7894.7,888.3,65.7,159.3,67.3,P
durgesh (1),33.1,500.3,717.4,489,725.1,0.5,1294.9,1542.6,1047.2,25.5,37.9,50.1,P
durgesh (1),49.8,504.8,723.7,555,710.5,2.4,2406.6,6394.3,20.8,55.1,125.1,66.5,P
durgesh (1),49.8,559.3,702.7,493.3,737.8,2.5,3413.9,7181.2,3,71.5,163.5,66.4,P
durgesh (1),33.2,485.9,730.7,470,735.7,0.5,1634.3,2339,929.6,28.6,46.4,50,P
durgesh (1),33,475.2,726.1,507.1,712.6,1.3,2844.3,5685.6,3,48.3,94.8,51.1,P
durgesh (1),66.9,526.5,711,587.8,696.2,3.1,1323.9,3519.1,94.8,55.3,61.1,75.1,P
durgesh (1),66.6,602.7,692.7,487.3,740.8,4.1,6476.7,11435.1,1,86.8,240.8,50.3,P
durgesh (1),49.5,478.4,737.5,537.6,717.5,2.2,2246.2,5442.1,544.1,59.5,90.2,33.4,P
durgesh (1),50,553,704.6,510.9,729.8,1.9,2375.6,4547,478.2,48.9,84,33.3,P
durgesh (1),49.9,521.5,720,581.4,698.2,2.5,2346.1,4442.5,2.4,60.5,105.5,66.4,P
durgesh (1),49.7,590.2,690.8,645.3,688.8,2,3223.2,8618.8,502.1,52.8,147.9,66.8,P
durgesh (1),66.8,643.3,682.6,681.6,679.4,1.3,2841.2,5547.6,0.9,26.7,93.4,50.2,P
durgesh (1),66.6,681,675.3,499.6,734.6,7,6899.2,10837.9,285.4,133.9,273.4,49.8,P
durgesh (1),66.6,516.1,716.9,642.4,692.5,4.7,6302,11153.6,845.6,90.4,219.2,49.8,P
durgesh (1),66.8,644,684.7,486,742.5,6.3,7104.6,11432.2,792.5,118.9,280.3,50.3,P
durgesh (1),66.7,491.9,727.5,627.9,698.6,5.1,5187.7,12676.1,1054.5,98.7,229,49.9,P
durgesh (1),49.9,626.6,689.6,680.3,683.2,2.1,2174.8,4867.5,780.6,52.9,78.7,33.3,P
durgesh (1),66.4,678.9,680.5,766.7,674,3.1,1898.6,3613.9,183.3,62,122,50,P
durgesh (1),49.8,763.5,669,751.2,674.4,1.1,795.7,1004.8,678.6,15.7,24.1,66.7,P
durgesh (1),49.6,739.1,674.4,703.8,681.6,1.2,2007.9,4010.4,729.7,35.6,60.7,33.4,P
durgesh (1),66.4,709.1,680.5,619.2,693.8,3.2,5498.7,10880.5,590.2,69.3,179.3,49.5,P
durgesh (1),66,622,688,507.3,732,4.6,5520.3,9935.3,533.8,87.2,215.1,50.1,P
durgesh (1),33.2,514.5,720.1,480.9,735.6,1.3,3381.6,6347.4,415.7,53.9,103,50,P
durgesh (1),66.3,509.4,733.4,607.9,725.2,4.4,5930.2,12529.3,191.2,101.2,190.2,50,P
durgesh (1),49.8,601.9,722,635,731.1,1.3,2249.3,4142.9,0.2,32,69,33.4,P
durgesh (1),33.1,641.4,728.1,680.2,726,1.4,3209.9,6086.8,333,56.2,107,50.5,P
durgesh (1),49.7,675.6,726.6,769.4,720.4,3.3,6895.5,11725,776.8,90.7,198.2,33.4,P
durgesh (1),33.3,738.9,728.5,735.9,742.7,1.2,1485.2,2359,611.4,22,40.2,49.9,P
durgesh (1),115.9,693.1,732.5,303,1235.3,18.7,18106.9,47763.5,275.6,342.5,768.9,57.2,P
durgesh (1),33.1,422.6,856.2,385.7,891,1.3,4749.3,9114.8,383.8,77,146.9,48,P
durgesh (1),49.7,415.2,831.2,453.4,794.6,2.2,2478.5,6355.9,36.1,57.6,126.4,66.6,P
durgesh (1),49.7,482.6,776.1,509.4,761.6,1.3,1903.8,2004,1770.4,30.2,58.2,66.8,P
durgesh (1),49.7,516.3,752.2,528.1,749.3,0.5,988.8,1585.8,280.7,13.7,29.9,67.5,P
durgesh (1),82.7,528.2,746.4,412,858.5,5.8,6222.5,15603.9,209.3,98,237.9,60.5,P
durgesh (1),133.2,412.1,846.3,991.4,670.1,21.9,9673.9,24112,813.5,253.1,463.2,24.9,P
durgesh (1),49.7,768.3,712.1,810.4,711.8,1.5,3848.5,5459.1,1647.4,40.3,94.8,33.6,P
durgesh (1),66.3,733.1,743.3,546.6,775.9,6.4,9558.4,18238.8,212.2,133,326.6,50,P
durgesh (1),83,546.5,764.3,720.1,749.9,6,6088.5,13210.5,181.9,99.5,231.4,40.2,P
durgesh (1),49.7,711.2,748.7,695.2,755.5,0.9,891,1185,658.2,20.5,32.3,66.1,P
durgesh (1),33.3,707.8,748.7,691.7,749.9,0.2,1353.1,1839.3,866.8,30.3,45.2,49.4,P
durgesh (1),33.1,705.4,754.3,689.2,754.2,0.6,1910.8,2252.1,1569.5,31.7,45.3,49.9,P
durgesh (1),50.1,696,753.3,720.8,748.5,1,1353,2082.2,975.4,25.4,52.4,66.3,P
durgesh (1),50.3,725.7,751.2,702.6,759.7,0.9,1776.8,3876.8,501.7,25.9,66.1,66.6,P
durgesh (1),66.5,328,999.9,333.1,1083.8,2.8,7710.5,12432.5,1043.8,98.3,183,25.3,P
durgesh (1),49.8,339.1,1036.2,310.3,1084.1,1.1,2092,4980.7,36,53.3,78,33.1,P
durgesh (1),116.1,317.5,1039.3,859.4,731.6,22.3,13433.2,32896,2096.8,272.6,649,28.8,P
durgesh (1),50,822,722.4,760.1,728.9,2,2885.2,7218.4,116.1,59.4,146.4,66.3,P
durgesh (1),116.1,758.5,720.6,287.2,1161.5,21,16306.6,33717.2,619.9,316.2,679.4,57.2,P
durgesh (1),66.6,378.9,895.1,346.1,961.3,2,1978.6,4390.7,50.7,53.5,79.6,50.2,P
durgesh (1),49.5,357.2,940.8,356.1,925.7,0.6,895.2,1549.8,360.1,15.5,33.4,67,P
durgesh (1),33.4,378.2,896.5,373.8,914.6,0.6,1998.6,3358.2,639.1,27.8,52.1,49.4,P
durgesh (1),50,368,929.3,470.5,810.1,4.8,8891.7,16626.7,1000.4,149.7,288.4,33.6,P
durgesh (1),49.6,474.7,799.8,443.9,777.6,2.3,2165.2,3139.1,365,40.9,63.8,66,P
durgesh (1),49.3,428.5,802.8,464.9,857.4,2.7,3391.2,6782.9,1.4,66.1,113.8,33,P
durgesh (1),99.5,465.6,844,878.5,730.1,16.5,9071.6,13839.5,214.9,212.9,385.9,33.6,P
durgesh (1),49.9,849.2,720.1,821.6,712.6,1.1,1268.5,2791.6,356.6,29.9,62.3,66.6,P
durgesh (1),49.9,782.8,716.8,771.9,721.8,1,941.3,1211.3,537.6,18.4,24.8,32.6,P
durgesh (1),49.4,742.9,727.3,716.6,733.2,0.9,1418.3,2141.9,718.5,27.7,47.9,66.4,P
durgesh (1),49.8,652.7,748.4,645.5,758.1,0.7,1145.4,2495.5,324,15.9,37.5,67,P
durgesh (1),33.2,610.6,751.4,634.9,747.4,2.1,1971.2,3915.8,26.7,68.7,68.9,0,P
durgesh (1),49.9,620.4,757.9,565.2,765.8,1.8,4120.7,5242,1907.9,61.3,116.8,34.3,P
durgesh (1),66.7,582.1,749.6,730.2,736,5.7,6881.4,16259.2,30.6,109,283.3,49.5,P
durgesh (1),33.1,714.8,729.9,733.2,730,1.3,1615.6,3229.1,2,27.2,51.3,49.9,P
durgesh (1),49.7,758.2,722,778.9,714.4,2.2,823.2,1777,52.5,32.4,36.3,0,P
durgesh (1),49.9,740.1,721.5,766.1,755.1,2.7,1652.1,3046.8,238.7,42.3,70,66.4,P
durgesh (1),182.6,759.8,755.8,545.4,797.9,7.6,4070,14852.7,154.7,68.6,351.3,81.7,P
durgesh (1),66.3,571.8,772,503.4,813,2.9,5479.1,10518.1,1054.1,61.1,178.4,50,P
durgesh (1),66.3,504.5,799.1,705.2,744.6,7.9,10160.7,18003.9,56.9,148.9,367.1,49.8,P
durgesh (1),49.6,704,742.6,717.1,758.3,1.5,980.4,1563.1,9.1,26.2,40,66.7,P
durgesh (1),49.9,721.9,753.2,710.6,719.9,3.4,2902.3,4769.5,166.4,36.4,77.4,32.5,P
durgesh (1),49.6,712.5,715.7,702.6,763.3,4.2,2076.7,3362.2,308.8,45.9,95.7,66.5,P
durgesh (1),66.6,697.8,757.6,698.2,688.8,6.2,4513.5,6676.9,979.1,53.5,103.8,24.7,P
durgesh (1),66.5,704.7,680.9,737.1,658.7,2.9,2786.6,5437.2,236.7,31.6,94.4,49.6,P
durgesh (1),66.6,730.1,673.3,698.4,782.6,10.3,3147.4,8432.3,16.9,86.9,165.9,50.1,P
durgesh (1),66.4,713.2,763,666.6,691.3,7.3,2647,5293.7,94.6,66.5,90.7,74.6,P
durgesh (1),49.6,682.9,677.2,720.3,670.9,1.7,3724.3,5568.7,1223.2,38.1,87.6,33.9,P
durgesh (1),67,735.5,666.4,694.9,771.9,9,5135.4,8554,0.2,80.5,185.1,50,P
durgesh (1),66.4,700.9,756.3,745.2,759.1,1.6,2921.6,5699.1,681.9,34.3,96.8,49.6,P
durgesh (1),32.9,745.6,767,734.3,764.1,0.4,1104.9,1416.2,793.6,27,32.6,50.3,P
durgesh (1),33,684.4,767.8,717.4,755.3,1.6,2965.5,5222.9,708.1,53.6,97.2,50.8,P
durgesh (1),49.9,723,761.1,753.1,736.6,2.7,4867.9,7642.7,308.2,46,117,33.3,P
durgesh (1),66.4,739.1,734,744.3,770.4,3.4,2378.8,5044.7,2.8,28.1,84.8,49.9,P
durgesh (1),49.9,737.4,770.4,728.3,733.3,3.7,3853.8,6388.3,308,51.8,76.6,33.1,P
durgesh (1),50.4,729.5,728.9,770.9,777.7,3.9,4391.2,7528.3,961.9,62.6,127.5,33,P
durgesh (1),49.7,785.7,765.1,732.7,731.3,3.7,2779.5,4511.6,390.2,62.3,103.6,66.9,P
durgesh (1),49.8,743.2,753.7,713.7,730.3,2.8,2000.3,3849,767.5,38.9,83.6,66.8,P
durgesh (1),66.2,717.6,727.9,781.3,780.5,4.1,4770.8,9047.4,336.4,63.1,159.9,49.8,P
durgesh (1),49.9,782.2,775.6,779.7,786.3,0.8,359,1072,0.7,11.5,15.3,66.6,P
durgesh (1),33.7,785.2,783.2,759,784.1,0.9,2292.1,4157.2,426.9,37.8,71.7,50.1,P
durgesh (1),49.7,753.7,774.5,673.9,753.2,3.3,4121.5,8439.8,437.9,78.5,140.3,34,P
durgesh (1),49.7,690.6,742.8,688.3,730.1,1.4,1669.3,2205.5,908.9,18.4,35.8,33.4,P
durgesh (1),49.6,680.6,730.6,674.4,770.6,3.2,2341.7,5040.1,620.6,39.7,98.1,67.1,P
durgesh (1),49.7,708.8,744.4,756.8,771,2.5,3799.5,6030.8,685.3,58,109.3,33.2,P
durgesh (1),50.2,759.4,767.8,701.6,746,2.6,2636.8,4171.7,1028.2,61.4,101.8,66,P
durgesh (1),49.7,711.7,736.7,706.7,763.4,1.9,1572,2093,684.1,27.9,51.4,66.6,P
durgesh (1),49.6,712.7,753.7,770.6,758.7,1.4,2251,5443.4,575.5,55.7,86.4,33.6,P
durgesh (1),33.2,770.8,760.6,794.6,774.8,1.1,2170.9,4184.4,157.3,41.3,76.3,50.4,P
durgesh (1),32.9,799.8,768.9,778.2,775.4,0.9,2370.2,3502.5,1237.8,34.6,63.4,49.9,P
durgesh (1),49.4,776.6,770.1,691.4,775.5,2.7,3613.9,7313.6,1340.2,88.2,136.9,33.2,P
durgesh (1),65.9,709.7,761.1,768.7,710.9,5.6,4014.6,7472.6,1.4,63.2,124.9,25.2,P
durgesh (1),50.1,751.2,706.7,739.9,707.4,0.4,361.1,469.6,252.6,11.2,15.4,67.3,P
durgesh (1),66.4,724.2,710.1,741.3,774.9,5.7,3773.2,7005.5,33.2,50.8,133.5,50.2,P
durgesh (1),66.2,723.4,774.5,789.3,749.7,3.7,3606,5873.2,961.9,50.7,116.2,49.8,P
durgesh (1),50,776.4,741.4,762.9,776.7,1.9,2005.8,2943.6,1521.5,42.8,64.6,33.8,P
durgesh (1),66.5,786.5,765.9,732.8,717.6,5.1,3732.8,6023.3,584.5,58.6,127.5,50,P
durgesh (1),49.7,732,702,744.9,751.8,4.4,2351.2,4487,304.9,52.1,107.7,66.8,P
durgesh (1),49.8,732.8,748.6,768.3,777.4,2.4,3133.6,5471.8,1007.6,43.9,87.2,33.3,P
durgesh (1),33.2,787.9,773.5,810.9,774.8,0.8,2023.8,3256.7,790.9,37.2,64.1,49.8,P
durgesh (1),33.2,813.6,772.2,796.9,780.3,0.6,2113.1,3447.1,779,28.4,52,49.6,P
durgesh (1),33.2,822.8,780.8,807.7,784.8,0.6,1432.1,2441.8,422.4,23.2,42.7,50.6,P
durgesh (1),50,820.9,780.7,795.8,785.6,0.9,1409.6,3824.7,3,25.7,67.3,65.8,P
durgesh (1),49.7,816.2,777.7,799.9,773.1,0.8,683.9,1358.8,127.6,16.6,24,32.7,P
durgesh (1),83,808.2,775.5,555.6,788.9,8.4,9993.5,18601.2,978,161.1,383.6,40,P
durgesh (1),33.5,575.3,776.5,600.6,770,1.1,1903.6,3794.4,12.7,39.3,71.4,50.6,P
durgesh (1),66.5,606.1,763.8,758.6,812.2,6,5716,9186.3,198.7,114.7,240.8,49.7,P
durgesh (1),33,754.8,791,737.6,798.3,0.7,1585.9,2871.3,300.4,27.9,51.8,50.3,P
durgesh (1),33.3,704.3,785.9,719,795.6,0.6,1547.3,2646.5,448.1,29.6,50.2,48.8,P
durgesh (1),49.8,679.6,784.7,648.6,788.8,1.6,1153.8,2680,9.6,42.1,49,66.3,P
durgesh (1),49.8,658.3,779.2,681.2,787.5,0.8,2681.1,3826.7,910.8,26.4,61.4,32.9,P
