Participant,Event Duration [ms],Saccade Start Position X [px],Saccade Start Position Y [px],Saccade End Position X [px],Saccade End Position Y [px],Saccade Amplitude [°],Saccade Acceleration Average [°/s²],Saccade Acceleration Peak [°/s²],Saccade Deceleration Peak [°/s²],Saccade Velocity Average [°/s],Saccade Velocity Peak [°/s],Saccade Peak Velocity at [%],Label
Dalisha board,66.6,218.5,564.7,403.4,583.4,7.9,8933.1,16713.5,2310.6,141.9,285.8,50,Y
Dalisha board,133.1,419.5,589.2,1004.1,665.4,27,7392.7,21073.9,7.6,236.6,414.4,25,Y
Dalisha board,49.8,885.6,635.9,947.9,657.2,2.9,6461.2,10138.6,1992.6,71.2,150.6,33.2,Y
Dalisha board,33.3,716.5,635,728.9,669.7,1.7,3976,6800.1,1151.9,62.8,102.2,50,Y
Dalisha board,66.6,720.1,660.5,456.7,625,11.2,8055.9,15071.6,2128.6,189,326.9,50,Y
Dalisha board,1065.4,514,576.9,517.1,240.8,15.7,3855.4,18745.9,15.6,83.1,383.7,56.2,Y
Dalisha board,3261.5,1113,735.1,582.7,709.6,20.5,8219,48672.1,16.8,117.6,812,44.9,Y
Dalisha board,83.2,562.6,626.3,348.8,559.6,8.9,7464,15735.2,702.6,128.2,298.7,40,Y
Dalisha board,1015,380.6,531.5,569.9,740.4,12,5711.4,20756.9,38.6,92.1,456.3,3.3,Y
Dalisha board,33.3,595.1,708.1,613.6,706.3,1,1569,2589.7,548.4,30.2,51.7,50,Y
Dalisha board,49.9,610.7,697.3,636,689.6,1.3,1048.2,1746.8,298.7,26.4,45.8,66.8,Y
Dalisha board,50.1,619,677.9,635.4,670.1,0.9,1298.8,1541.6,891.8,21.2,31.6,33.3,Y
Dalisha board,49.9,626.1,668.3,655,660.9,1.4,3215.7,4680.6,862.7,28.8,75.4,33.3,Y
Dalisha board,50.2,653.5,678.7,632.2,679.5,0.9,1907.2,2856.5,203.5,21,51.5,33.2,Y
Dalisha board,49.9,603.7,676.2,631.3,678.2,1.2,1364.4,1989.1,1039.7,28,46.7,67.2,Y
Dalisha board,682.3,642.6,671.4,611,666.4,1.5,198,579.6,2.6,4.1,8.6,2.4,Y
Dalisha board,33.3,601.3,658.3,612.1,647.6,0.8,1371.7,1468.2,1275.3,30.2,42.1,50,Y
Dalisha board,1331.2,605.1,589.3,614.4,552.2,2.3,202,406.2,6.6,5.6,9.3,1.3,Y
Dalisha board,2612.5,654.3,562.7,647.3,680,5.6,702,2197,17.3,12.5,29,0.6,Y
Dalisha board,83.2,424.6,721.9,729,632,13.7,8556.9,18753.9,1030.2,177.6,373.6,40,Y
Dalisha board,1730.5,715.2,617.3,684.3,604.5,1.5,4311.9,20536.5,20.7,82.4,415.8,77.9,Y
Dalisha board,116.5,729.7,526.6,131.5,715.3,23.2,7043.3,15393.5,482.4,251.4,416.4,42.8,Y
Dalisha board,199.7,263.9,654.4,815.1,579.4,23.6,7935.8,30594,4.3,188,551.8,58.3,Y
Dalisha board,49.9,738.3,559.3,792.6,556.8,2.1,2921.3,3974.6,1108.7,56.8,108,66.6,Y
Dalisha board,33.3,758.6,541,775.7,529.9,1,1983.9,3213.4,754.4,33,56.4,50.1,Y
Dalisha board,116.5,797.4,526.8,348.5,695.6,19.8,8103.9,20987.1,9.7,211.1,390.8,28.5,Y
Dalisha board,1880.3,466,661.9,508,604.3,3.1,2403.1,5177.6,37.8,43.7,86.5,99.1,Y
Dalisha board,66.6,522.3,596.8,546,598.7,1.7,535.8,1158.7,2.1,18.1,22.2,50,Y
Dalisha board,49.9,561,611.9,591.8,607.6,1.6,1112.4,1651.7,366.9,31.4,53.7,66.6,Y
Dalisha board,715.3,575.7,611.2,620.5,572.2,2.6,235,439.6,12.1,5.6,8.3,0,Y
Dalisha board,399.2,601.2,580.4,618.9,554.3,1.9,868,1577.3,19.8,18,33.4,95.8,Y
Dalisha board,1048.6,629.9,536.8,648.9,604.6,3.5,791,3152.8,2.9,10.5,50.7,96.8,Y
Dalisha board,49.9,632,589.7,650.4,579.5,0.9,1276.2,3283.6,111.8,22.5,56.3,66.6,Y
Dalisha board,83.2,413,663.3,691.1,612,12.5,9253.6,12558.4,930,159.4,374.8,40,Y
Dalisha board,50,689.6,611.5,721.6,616.3,1.5,1577.6,3350.8,212.9,31.4,54.4,33.4,Y
Dalisha board,66.6,717,616.3,912.3,526,10.7,8912.2,13924.9,316.8,150.2,352.4,50,Y
Dalisha board,33.2,892.9,523.2,918.3,508.1,1.5,3370.9,5379,1362.8,47.1,82.1,49.9,Y
Dalisha board,133.1,903.7,499.7,297.5,652.3,26.9,7776.7,24095.8,3.4,238.1,443.8,37.5,Y
Dalisha board,183.5,384.8,618.2,805.4,635,18.6,6708.2,16735.6,349.1,125.9,431.7,72.5,Y
Dalisha board,66.6,754.9,631.3,629.1,645.6,5.5,5824.5,9704.9,347.7,90.6,223.1,50,Y
Dalisha board,66.6,632.2,628.4,763.4,618.5,6.4,6874.1,14773,1.4,96.3,266.3,50,Y
Dalisha board,1564.2,752.6,588.3,757.3,558.1,1.4,458.7,2601.3,6.2,10.5,37.2,98.9,Y
Dalisha board,66.6,745.6,555.3,878.1,497.5,7,7816.1,14181.5,974,111.9,244.9,25.3,Y
Dalisha board,3644.2,730.6,588.3,592.5,831.9,11.2,663.7,1779.9,1,10.4,30.6,82.2,Y
Dalisha board,49.9,590.1,835.2,611.9,838.6,1,1510.2,2431,530.1,23.5,42.6,33.4,Y
Dalisha board,49.9,617.3,842.7,647.2,834.3,1.3,1400,3139,63.4,30.9,68.9,66.6,Y
Dalisha board,33.3,645.3,817.2,666.6,816.1,1,2051.5,3666.9,436.2,30.7,58.9,50,Y
Dalisha board,549.1,657.5,805.7,626.9,753.5,2.6,301.1,480.4,12.4,6.3,9,97,Y
Dalisha board,33.3,583.7,733.9,603.9,723.2,1.2,2116.7,3428.7,804.7,35.8,63.2,50,Y
Dalisha board,1996.8,603.1,713.4,647.5,773,3.1,212.9,327.3,4.2,3.4,6.5,0.8,Y
Dalisha board,49.9,652.6,778.3,683,781.1,1.4,1823.1,3362.9,485.8,28.2,55.8,33.3,Y
Dalisha board,49.9,677,769.2,705,759.3,1.5,1376.5,2161.7,568,31.6,49.6,66.7,Y
Dalisha board,466,698.8,747.4,973.7,511.3,17.7,314.6,522.9,99.9,19.7,38.8,96.4,Y
Dalisha board,83.5,967.5,511.8,718.4,788.2,15.6,11001.4,20884.8,800.6,208.7,470.4,40,Y
Dalisha board,99.8,738.7,785.5,403.3,946.3,14.6,8822.6,16443.4,1692.3,183.6,395.6,50,Y
Dalisha board,832,476.5,934.9,538.6,42.3,38.4,7621.4,37616.9,22.6,141.6,609.9,2,Y
Dalisha board,1896.7,461.6,118.6,612.9,145.2,6.8,24807.4,83991.3,30.9,287.4,1385.2,98.3,Y
Dalisha board,66.3,595.6,144.6,516.1,185,4.8,5156.3,10902.7,23.2,76.2,171.5,49.8,Y
Dalisha board,282.9,525.8,159.4,437.7,527.3,17.3,7793.7,23394.7,620.1,155.5,522.2,82.4,Y
Dalisha board,1314.6,539.9,480.3,746,499.1,9.3,7828.2,15285.6,378.2,145.3,334.1,2.5,Y
Dalisha board,299.6,596.2,242.8,685.8,591.7,16.2,6434.3,21578.5,4.1,97.6,507.7,38.9,Y
Dalisha board,66.5,632.6,624,431.4,833.6,11.9,14041.6,27344.1,411.3,217.5,484.7,50,Y
Dalisha board,83.2,471.1,699.7,754.1,668.6,13.4,8785.5,11961.3,687.5,162.2,375,40,Y
Dalisha board,1597.5,798.1,758.8,892.6,862.1,7.8,40660.4,168219.1,0.3,433.2,2621.4,52.1,Y
Dalisha board,66.6,835.8,834.9,739.5,846.6,4.2,4950.9,10916.3,377.9,69.8,193.2,50,Y
Dalisha board,83.2,791.2,787.3,622.8,866,7.9,7540,14052.9,596.5,111.6,298.5,40,Y
Dalisha board,449.2,625.1,842,774.2,781.7,7.6,8268.5,14609.6,772.7,115,290.6,7.3,Y
Dalisha board,1331.2,714.3,860,712,106.6,33.6,6244.5,52710.5,141.6,113.3,836.7,1.3,Y
Dalisha board,1131.8,700.5,72.9,602.5,253.6,9.8,3697.4,14420.4,3.2,65.2,235.7,2.9,Y
Dalisha board,83.2,639.3,379.9,674.6,473.4,5.3,5425.2,10899.5,2.4,74.1,196.4,59.8,Y
Dalisha board,66.6,616.4,460.1,744.3,506.9,6.3,8539,15389.8,2332.3,110.2,249,25,Y
Dalisha board,2079.9,732.8,453,691.2,701.6,13.3,4759.4,18742,1.7,125.5,395.3,2.4,Y
Dalisha board,49.9,686.9,675,626.4,746.6,3.6,6715.8,10872.6,1632.6,92.2,193.3,33.3,Y
Dalisha board,332.8,703.1,780.1,709.6,863.7,3.5,835.1,1630.4,39.8,10.9,12.2,95,Y
Dalisha board,2362.9,701.9,867.6,698,749,5.1,3324.7,11475.1,0.7,91.9,348.6,2.1,Y
Dalisha board,349.4,658.5,740.9,617.4,713.6,2.4,2951.3,12654.6,112.3,50.4,223.1,85.7,Y
Dalisha board,216.1,597.2,693.2,578.6,480.8,9.3,3280.4,7613.9,9.5,69.4,148.7,76.9,Y
Dalisha board,66.6,564.8,481.7,664.3,714.7,10.6,10317.4,18120.6,69.1,176.2,381.8,50.4,Y
Dalisha board,332.8,652,690.2,688.7,701.9,1.6,410.9,649.7,32,8.2,12.4,5,Y
Dalisha board,998.7,702.6,679.1,745,664.4,2,352.5,804,5.4,2.3,3.1,1.7,Y
Dalisha board,49.9,742.4,667.1,689.2,683.3,2.5,1986.3,4527.3,296.5,53.1,77.9,66.7,Y
Dalisha board,49.9,684.3,686.3,753.7,687.9,3.2,2640,3987.1,270.2,64.6,125.7,66.7,Y
Dalisha board,116.5,884,753.6,484.2,907.5,18.8,6972.5,12097.8,337.8,195.9,344.6,42.9,Y
Dalisha board,282.8,612.6,835.4,1013.7,864.3,18,5107.8,14590.2,36.4,88.3,275.9,11.8,Y
Dalisha board,299.5,538.1,155.8,527,938,31.8,5359.9,18179.5,646.6,184.1,292.9,38.9,Y
Dalisha board,49.9,584.7,808.3,605,904.8,3.5,10848,15717.5,1459.8,95.5,267.6,33.3,Y
Dalisha board,149.8,572.9,847.8,584.5,866.2,0.9,778.8,1949.7,164.2,12.5,30.2,11.1,Y
Dalisha board,1780.5,592.9,826.7,748.5,687,9.6,6217.6,20175.2,39.5,150.5,397.1,3.7,Y
Dalisha board,66.6,743.5,719.2,812.2,678.3,3.6,4805.2,9415.2,2.7,66.5,169.6,50,Y
Dalisha board,40.3,705.6,798.2,713.8,747.4,0.3,3150.1,5591.1,709.2,66.3,100.1,58.8,Y
Dalisha board,149.7,711.3,726.7,427.3,635.5,12.7,5627.9,13254.8,0.5,101.6,212.8,66.7,Y
Dalisha board,83.2,558.2,669.9,710.4,709.6,7.5,4346.9,10638.6,730.1,103.3,205.4,60,Y
Dalisha board,49.9,721.4,743.1,849.7,762.4,6.3,6465.2,12990.2,886.4,122.2,224.7,33.3,Y
Dalisha board,66.5,850,457.9,705,320.6,7.9,7660.8,12824,607.2,150.5,311.5,50,Y
Dalisha board,66.6,634.9,507,467.2,613.1,8,8790,16075.1,310.3,153.3,297.2,50,Y
Dalisha board,83.3,590.6,632.7,883.8,690.3,13.3,7675.6,15755.6,1168.4,175.9,340.6,59.9,Y
Dalisha board,116.3,912.2,769.8,318.4,741.3,25.2,9612.5,21905.1,1495.6,255.5,439.5,43,Y
Dalisha board,83.1,476,676.9,638.4,734.5,7.4,4570.4,9374.5,828.1,107.6,205.8,60.1,Y
Dalisha board,83.2,742.9,760.6,666.6,359.8,17.6,6415.7,22580.3,7.9,230.8,400,40,Y
Dalisha board,549.1,657.6,43.6,1032.6,106.8,15.7,4833.1,17410.2,528,107.3,354.6,87.9,Y
Dalisha board,66.6,1044.5,235.7,933.1,171.9,5.3,7079.7,14629.6,0.8,94.8,250.6,50,Y
Dalisha board,99.8,941.4,160.1,1215.3,422.8,15,12239.6,23643.2,193.7,230.8,470.2,50,Y
Dalisha board,66.6,1083.4,338.6,1041.6,393.9,4,5414,9646.5,1239.7,75.4,150.7,50,Y
Dalisha board,49.9,904.4,384.9,976.1,313.4,5.9,7247.6,12840.4,1106.2,103.7,196.9,33.4,Y
Dalisha board,83.2,884.6,354.3,740.4,275.5,6.9,5844.2,12770.8,564.6,108.2,233.9,60,Y
Dalisha board,199.6,682.7,280.7,700.2,398.2,5.5,4287.9,15313.8,0.4,55.5,286.7,83.3,Y
Dalisha board,1198.2,503.2,394.1,418.4,423.8,4,5697.6,9959.2,1105.1,65.4,190.7,2.8,Y
Dalisha board,98.9,671.6,440.3,646.4,631.3,8.5,6689,11825,433.2,116.8,242.4,49.5,Y
Dalisha board,49.9,479.7,731.2,419.8,745.1,2.4,5148.7,8247,1473.7,61.1,132.8,33.3,Y
Dalisha board,549.3,425,726.3,770.5,551.6,17.5,4733.7,15849.4,49.1,85.7,271.1,3,Y
Dalisha board,582.4,717.2,609,449.2,758.7,13.9,3984.7,19794.8,134.6,55.6,331.2,2.9,Y
Dalisha board,66.9,450.5,741.5,585.6,858.1,8.2,7423.4,14684,358.2,125.7,248.7,49.8,Y
Dalisha board,66.5,556.5,817.7,675,758.7,6.2,5793,10957.6,917.1,96.9,181.2,50,Y
Dalisha board,49.9,618.6,741.7,591.1,744.8,1.2,1093.3,2221.5,376,28.9,39.1,33.3,Y
Dalisha board,66.5,595.6,733.9,439.4,798.8,7.1,7100.9,11653.6,425.5,118.7,269.4,50,Y
Dalisha board,66.6,442.4,774.1,507.9,754.2,3,3745.9,7123.2,891.1,51.2,135.4,50,Y
Dalisha board,66.8,526,742.3,632,710.5,5.4,4519.3,9598.1,529,79.5,189.6,49.8,Y
Dalisha board,515.8,671.7,713.2,759.9,691.4,4.6,200.7,499,10.8,10.4,12.2,3.4,Y
Dalisha board,582.4,730.8,706.8,676.2,711.9,2.5,4719.4,14235.8,68.5,90.2,329.2,8.6,Y
Dalisha board,99.9,702.3,593.2,462,712,11.6,4361.3,10840.8,622.7,126.4,207.8,50,Y
Dalisha board,415.9,555.3,677.2,548.5,687.1,0.9,502.9,914.4,14.8,3.8,5.6,0,Y
Dalisha board,49.9,555.5,691.7,604.8,656.8,2.9,2375,5343.5,316,57.2,88.6,33.3,Y
Dalisha board,83.2,609.8,650.7,468.4,726.1,6.8,5182.7,12223.9,640.8,90.3,213.4,40,Y
Dalisha board,66.7,488.7,707.7,614.9,668,7.1,6556.6,11694.6,44,105.5,248.6,50.1,Y
Dalisha board,50.1,614.8,655.8,655.9,642.3,2.3,1537.6,3484,546.6,41.5,62.4,66.6,Y
Dalisha board,49.9,648.3,638.3,605.8,665.2,2.1,4040.5,5976.7,573.4,51.1,113.8,33.9,Y
Dalisha board,66.4,584.3,754,515.4,771.8,2.9,4695.8,10062.8,66.7,80.1,144.8,49.9,Y
Dalisha board,66.6,540.6,740.1,671.8,711.1,7,4455.4,6953.4,634.7,97.1,191.4,50.2,Y
Dalisha board,83.5,697.2,667.4,716.6,590.2,4.3,2527.9,5303.7,125.1,48.4,116.7,59.8,Y
Dalisha board,66.3,691.4,570.4,717.3,429.8,7,5276.5,8905.4,113.3,103.5,224.8,50,Y
Dalisha board,2745.7,681.6,439,675.4,683.1,11.1,3177.2,48580.9,0.2,53.4,808,30.3,Y
Dalisha board,49.9,665.6,671.3,696.1,646.1,2.5,1959.8,4810.8,18,43,94.9,66.6,Y
Dalisha board,382.7,673.9,617.3,462.7,719.9,9.5,4294.4,14988.5,31.8,65.5,278.5,91.3,Y
Dalisha board,1331.2,476.4,673.5,589.4,568.1,6.9,2723.1,10179,31.6,39.9,208.2,2.5,Y
Dalisha board,49.8,558.4,539.7,623.2,524.6,3.3,3264.9,7085.8,2.3,63,114.3,32.9,Y
Dalisha board,49.8,562,519.4,530.1,536.3,1.5,2722.8,4388.4,712.4,35.8,74.4,33.1,Y
Dalisha board,66.5,520.2,534,588.4,501.4,3.7,5441.2,10191.9,1.5,57.8,185.8,50.3,Y
Dalisha board,1014.9,585,458.8,614.3,418.8,2.5,152.5,430.9,3.7,5,6.8,98.4,Y
Dalisha board,50.2,613.6,422.8,627.7,422.4,0.8,749.5,1430.5,2.5,15.1,19.5,33.2,Y
Dalisha board,49.7,652.8,416.2,670.2,398.9,1.3,955.7,2067.6,118.6,25.9,50.8,66.4,Y
Dalisha board,99.8,702.4,389.3,407.1,636.7,17.1,9505.9,16103.1,531.7,200.3,424.8,33.5,Y
Dalisha board,66.7,485.1,605.8,525.2,584,2.3,2011.3,3602.1,316.1,37,77.3,49.9,Y
Dalisha board,49.6,552.6,576.1,573.6,563.9,1.2,1438.7,2351.9,527,25.1,44.7,33,Y
Dalisha board,66.5,585.1,540.8,356.2,660.8,10.3,9959.5,17742.7,0.3,182.7,368.7,50,Y
Dalisha board,49.9,427.3,619.2,377.2,642.3,2.1,4099.2,6683.1,1480.2,52.2,110.7,33.4,Y
Dalisha board,565.8,382.9,650.3,640.4,574.1,11.5,3759.7,17286,17.6,63.5,320.5,5.9,Y
Dalisha board,1015.1,625.1,528.4,631.6,508.7,1.1,129.1,293.5,2.1,2.6,4.2,98.4,Y
Dalisha board,732.2,627.9,503.4,646.7,482.3,1.4,874,1981,2.9,11.5,33.7,95.5,Y
Dalisha board,66.6,632.2,488.6,546.7,531.2,4.4,3785.4,6156.9,240.7,68.8,144.8,50,Y
Dalisha board,166.3,549.6,525.8,334.9,681,10.7,6341.3,14510.5,401.2,92.6,275.6,19.9,Y
Dalisha board,432.5,355.6,667.8,694.8,519.2,16,8952.7,21735.6,4.9,175.8,483.5,88.5,Y
Dalisha board,50,641,444.6,654.7,445.8,0.5,643.5,1094.9,378.3,13.8,20.9,33.7,Y
Dalisha board,33.3,649.2,428.4,685,420.4,1.8,3249,6199,298.9,53.5,101.8,50,Y
Dalisha board,266.2,659.1,420.7,657.2,419.6,0.1,3163,10397.4,95.9,43.5,177.2,6.2,Y
Dalisha board,33.3,655.4,417,682.3,417.5,1.3,2419.4,4539.8,299,38.2,74.6,50,Y
Dalisha board,2080,693.7,405.1,690.1,459.1,4.2,417,762.9,3.4,5.5,8.2,0,Y
Dalisha board,49.7,660.1,444.5,679.1,447.3,0.8,935,1300.8,284.1,19.3,36.6,66.5,Y
Dalisha board,466.2,672.9,444.6,712.1,433.1,2,315.8,871.6,23.8,6.5,14,3.6,Y
Dalisha board,33.1,701.5,411.3,728.5,402.3,1.4,3006.9,4972.9,1040.9,44.8,79.4,49.7,Y
Dalisha board,66.5,715.4,415.3,823.7,436.6,4.9,6485.6,11922.7,877.1,85,226.3,50,Y
Dalisha board,66.6,902.6,572.7,789.4,598.3,5.3,5839.6,13101.4,0.6,83.1,224.8,50.3,Y
Dalisha board,99.9,807.7,533.2,416.5,686.8,18.6,7447.7,13795,866.4,204.6,358.2,33.3,Y
Dalisha board,33.3,516,594.6,525.9,614.6,2.3,2151.3,4265.2,37.4,61.7,62,0,Y
Dalisha board,1131.5,525.8,585.5,382.8,663.7,6.6,8240.3,35074.1,7,152.8,577.6,19.1,Y
Dalisha board,416,402.1,643.7,583.9,1041,18.3,5010.7,11150.8,381.8,152.9,294.7,92,Y
Dalisha board,199.7,579.4,1022.5,488.6,638.9,15.4,5466.5,22686.9,221.9,96.1,395.1,16.7,Y
Dalisha board,898.6,498.2,623.7,448.6,633.9,2.4,2000.5,8400.8,27,25.2,148.8,35.2,Y
Dalisha board,83.2,431,660.9,652.7,596.7,10.8,7799.4,14913.1,2491.9,148.3,269.2,40,Y
Dalisha board,83.2,702.3,491.6,568.5,476.4,6.2,4507.2,10196.3,560.6,77.2,199,60,Y
Dalisha board,83.4,570.4,456.5,730.3,598.1,11.6,4417.5,9588.6,646.3,119.4,189,39.9,Y
durgesh,66.2,622.2,526.6,753.5,723.1,7.4,12773.5,23547.7,515.4,167.4,435.3,49.8,N
durgesh,182.7,669.9,600.6,511.7,441.7,6.2,3747.4,17090.9,103.7,60.5,303.2,18.2,N
durgesh,49.6,480.7,413.7,469.9,404.9,0.6,456.6,858.8,251.4,20.1,21.8,0,N
durgesh,65.9,453.8,392.1,479.2,516,6.6,6118.6,10336.8,141.6,90.6,188,50.2,N
durgesh,83.3,402.7,441.9,518.7,663.8,10.3,6512.4,13120.7,917.7,145,327.1,59.8,N
durgesh,83.1,442.3,578.7,842.2,745.5,13.9,15336.5,29823.4,1665.6,243.7,626.9,40.1,N
durgesh,82.6,763.9,685.4,411.5,486.8,9.8,13436.1,28113.5,26.2,226.8,552.1,40,N
durgesh,199.1,416.6,493.4,757.4,654.6,10.5,6947,25171.7,0.8,131.9,602.7,75,N
durgesh,99.6,668.3,611.9,1005.1,846.3,11.5,12133.1,26976.5,386.1,226.4,533.4,50.1,N
durgesh,66.2,843.8,733,960.4,697.1,9.4,6701.3,13468.9,36.9,93.9,235.8,49.6,N
durgesh,82.6,898.7,667.1,519.2,370,11.9,15634.3,27649.7,268.1,271.8,658.5,40.1,N
durgesh,66.3,540.2,382.9,345.5,342.6,6.3,10880.7,21879.6,992.8,146.7,336.3,50.3,N
durgesh,66.4,460.8,432.1,469.4,282.6,8.8,7305.5,12166.8,566.9,114.8,240.7,49.8,N
durgesh,66.8,528.8,353.2,391.4,192.2,7.1,14542.1,26950.4,186.8,178.3,460.2,49.9,N
durgesh,82.9,511.1,319.1,947.3,642,14.8,17057.3,30547.2,303.3,305.3,721.5,39.8,N
durgesh,99.5,914.3,620.9,256.1,255.2,19.1,18670.7,36401.5,1289,378.2,889.6,49.9,N
durgesh,66.3,441.2,364.2,154.3,202.7,6.4,19479.8,39252.5,1538.6,277.1,575.5,50.1,N
durgesh,66.2,523.5,406.4,438.3,295,3.8,9420.7,16876.2,501.3,110.5,298.7,50.2,N
durgesh,66.3,616.4,394.9,710.2,447.6,2.6,7392.1,14733.2,1347.3,90.3,220.3,49.8,N
durgesh,49.8,656.8,425.1,573.4,382.9,2.6,4737.3,9380.9,925.2,87.4,161.4,33.6,N
durgesh,132.9,581.7,388.2,655.9,412.8,42.4,7018.6,15069.1,186.2,119.5,246,50.1,N
durgesh,49.6,642.7,407.1,689.5,433.9,1.7,5993.9,8791.4,576.6,55.1,150.5,32.9,N
durgesh,49.7,679.8,427,721.1,443.2,2.3,1716.9,3014,39.7,57.3,77.7,66.6,N
durgesh,132.8,699.5,426.5,714.9,432.8,1.1,46557.7,166430.9,5.6,513.8,2012.6,62.6,N
durgesh,66.7,682.1,435.3,736.6,464.8,2,2080.2,4464.8,12.3,44.4,77.4,24.9,N
durgesh,33,678.7,432,713.1,453.1,1.4,3616.8,6590.4,643.1,59.6,113.3,49.7,N
durgesh,66.5,674.5,415.5,733.2,462.5,2,6200.8,12328.5,686.3,61.2,190,49.9,N
durgesh,49.4,719.9,456.9,766.5,480.2,1.8,2560,4921.3,540.4,50.3,113.1,67.2,N
durgesh,49.4,746.7,470,777.8,485.6,1.4,1091.2,1504.9,677.5,25.5,48.9,66.4,N
durgesh,66.4,777.4,491.1,813.5,514.3,1.4,5015.6,10815.8,3.3,48.1,148.8,50,N
durgesh,66.4,771.4,491.3,808.7,517.8,1.6,2141.6,4121.2,133.5,33.4,63.5,25,N
durgesh,49.8,798,514.7,744.9,473.1,1.7,1958.1,4803.3,315,67,94.5,33.5,N
durgesh,33.2,724.6,468.2,749.8,481.6,1.3,2531.4,4744,318.8,40.6,79.1,50.1,N
durgesh,49.8,737.8,467.2,796.8,505.3,2.1,8330.6,12594.7,549.1,74.3,204.1,33,N
durgesh,49.9,759.4,479.7,797.9,512.2,1.5,1802.8,4075.1,595,48.5,74.3,33.6,N
durgesh,66.8,790.9,517.1,838.7,548.3,1.8,1850.8,4046.9,54.2,40.4,70.5,24.8,N
durgesh,49.9,814.6,520.8,881.9,574.5,2.5,8352.3,12818.4,1459.3,80.9,210.7,33.1,N
durgesh,49.7,818.9,475.9,805.4,469,0.8,485.3,932.5,103.4,20.4,24.6,66.2,N
durgesh,49.8,760.3,479.9,823.4,525.7,2.7,3628.3,7460.1,607.5,73.7,170.2,66.6,N
durgesh,49.7,638.6,403.2,692.7,447.4,2.1,3585.9,8351.6,348.7,66.8,166.6,66,N
durgesh,116.1,1344.1,-1671.2,687.7,438.8,75.2,394688.5,1239796.3,628.9,4535.3,14248.1,28.5,N
durgesh,49.8,681.5,438.6,747.2,474.9,2.3,2443,5420.3,133.6,70.1,118.5,66.8,N
durgesh,66.4,693.6,432.6,769.2,486.7,2.6,7417.5,14898.7,810.7,71.3,238.7,49.5,N
durgesh,50,754.3,468.2,800.7,488.5,1.7,2626.7,5223.3,657.4,48.5,82.6,33.2,N
durgesh,32.8,842.8,521.8,872.7,553.3,1.4,3888.4,7265.3,511.5,63.4,122.6,49.8,N
durgesh,49.5,880.8,568.3,915.3,578.3,1.9,4259.1,6374.1,845.4,44.9,104.2,32.8,N
durgesh,116.3,884,568.7,-93.5,-74.3,26.3,17940.1,61988.2,466.1,526.6,868.2,71.7,N
durgesh,83,337.5,211.1,-45.6,-71.1,7.5,25159.9,50181,322.8,375.8,858.4,40,N
durgesh,83.4,410.1,228,727.2,450.8,11.1,14566.4,29214.8,1276.3,219.6,594.1,40,N
durgesh,66.4,729.5,439.4,628.5,444.7,5,7037.1,13554.2,1499.5,77.6,227.2,50.1,N
durgesh,66.2,645.5,454.3,614.7,498.5,3.5,3726.9,7097.2,277.9,43,118.2,50.6,N
durgesh,99.9,662.2,529.9,1304,969.6,24.1,18555.3,52475.7,282.8,367.2,871.8,66.8,N
durgesh,83,1163.7,826.8,566,398.5,18.7,21785.4,31913.3,1587.1,420.3,927.1,39.5,N
durgesh,83.2,554.1,475.5,724.3,605.1,6.5,10319.1,24647.7,53.3,127.3,415.5,40,N
durgesh,66.8,704.4,588.8,546.2,467.2,4.8,11005.4,23040.5,3.8,146.2,418.3,49.9,N
durgesh,66.2,532.7,447.3,595.5,495.1,2.4,6384.3,12208.3,515.7,59.3,201.9,50.2,N
durgesh,49.5,604.9,496,647.4,489.1,2.6,4562.4,6899.6,369.1,44.9,115.1,32.8,N
durgesh,215.5,600,462.1,1049.8,654,16.9,6536.5,21759.7,238,113.5,412.4,15.3,N
durgesh,33.4,982.6,628.2,1015.3,664.1,1.4,3199,6378.2,19.9,79,132.5,50.5,N
durgesh,99.5,972,631.7,439.9,411.6,17.4,13256,29545.7,326.7,276.8,638.6,50,N
durgesh,49.7,490.7,429,547.2,462,2.1,2663.6,4869.9,3,61.8,131.1,66.6,N
durgesh,82.9,559.7,466.2,998.9,656.1,15.6,13016.3,23624.4,309.9,267.3,565.1,39.9,N
durgesh,66,958.7,635.2,898.8,566.5,1.9,5860.1,10942.2,390.1,70.9,201.5,49.7,N
durgesh,82.5,855.7,556.1,491.3,453.3,15.1,14548.8,26093.2,510.1,252.2,583.1,39.7,N
durgesh,50.1,541.2,459.4,593.9,499.2,2.1,3261.5,6292.7,830.8,62.8,143.6,66.7,N
durgesh,50.1,588.9,487.7,647.5,503.2,2.5,2993.7,5830,887.2,57.9,97.3,33.4,N
durgesh,66.4,630.1,492.9,567.8,452.2,1.8,3998.9,11110.1,165.8,70,195.5,49.7,N
durgesh,66.4,563.5,439.6,682,524.7,4.3,8401.5,16345.5,207,102.6,307.2,50,N
durgesh,50,640.4,468.6,604.4,464.9,1.4,1298.2,2985.2,43.9,33.4,50,33.3,N
durgesh,49.8,667.3,493.3,729,513.5,2.7,2224.4,3643.6,36.7,80.4,113.8,67.4,N
durgesh,49.7,723.7,510.2,647.3,493.7,2.9,3432.7,7560.9,195.3,73,128.8,33.5,N
durgesh,50.1,650.1,496.9,687,517,1.5,2047.6,6095.2,2.5,39.6,108.9,66.9,N
durgesh,33.4,672,506.7,710.7,528.1,1.4,4043.4,8021.9,64.8,65.3,126.2,48.4,N
